"Potential, V","Current, A"
-0.377,-2.51087e-06
-0.376,-2.50891e-06
-0.375,-2.50495e-06
-0.374,-2.502e-06
-0.373,-2.49904e-06
-0.372,-2.49508e-06
-0.371,-2.49213e-06
-0.37,-2.48917e-06
-0.369,-2.48521e-06
-0.368,-2.48226e-06
-0.367,-2.4783e-06
-0.366,-2.47534e-06
-0.365,-2.47139e-06
-0.364,-2.46843e-06
-0.363,-2.46547e-06
-0.362,-2.46152e-06
-0.361,-2.45756e-06
-0.36,-2.4556e-06
-0.359,-2.45164e-06
-0.358,-2.44769e-06
-0.357,-2.44473e-06
-0.356,-2.44077e-06
-0.355,-2.43782e-06
-0.354,-2.43386e-06
-0.353,-2.4299e-06
-0.352,-2.42695e-06
-0.351,-2.42299e-06
-0.35,-2.41903e-06
-0.349,-2.41608e-06
-0.348,-2.41112e-06
-0.347,-2.40816e-06
-0.346,-2.40421e-06
-0.345,-2.40025e-06
-0.344,-2.39729e-06
-0.343,-2.39334e-06
-0.342,-2.38838e-06
-0.341,-2.38542e-06
-0.34,-2.38047e-06
-0.339,-2.37651e-06
-0.338,-2.37255e-06
-0.337,-2.3686e-06
-0.336,-2.36464e-06
-0.335,-2.36068e-06
-0.334,-2.35573e-06
-0.333,-2.35177e-06
-0.332,-2.34681e-06
-0.331,-2.34286e-06
-0.33,-2.3379e-06
-0.329,-2.33294e-06
-0.328,-2.32899e-06
-0.327,-2.32403e-06
-0.326,-2.31907e-06
-0.325,-2.31512e-06
-0.324,-2.30916e-06
-0.323,-2.3052e-06
-0.322,-2.30024e-06
-0.321,-2.29329e-06
-0.32,-2.28833e-06
-0.319,-2.28337e-06
-0.318,-2.27742e-06
-0.317,-2.27246e-06
-0.316,-2.2655e-06
-0.315,-2.26055e-06
-0.314,-2.25459e-06
-0.313,-2.24663e-06
-0.312,-2.24168e-06
-0.311,-2.23472e-06
-0.31,-2.22776e-06
-0.309,-2.22181e-06
-0.308,-2.21285e-06
-0.307,-2.20589e-06
-0.306,-2.19894e-06
-0.305,-2.19098e-06
-0.304,-2.18402e-06
-0.303,-2.17507e-06
-0.302,-2.16711e-06
-0.301,-2.15815e-06
-0.3,-2.1492e-06
-0.299,-2.14124e-06
-0.298,-2.13228e-06
-0.297,-2.12233e-06
-0.296,-2.11337e-06
-0.295,-2.10241e-06
-0.294,-2.09146e-06
-0.293,-2.0825e-06
-0.292,-2.07054e-06
-0.291,-2.05959e-06
-0.29,-2.04763e-06
-0.289,-2.03467e-06
-0.288,-2.02372e-06
-0.287,-2.00976e-06
-0.286,-1.9968e-06
-0.285,-1.98384e-06
-0.284,-1.96889e-06
-0.283,-1.95493e-06
-0.282,-1.93997e-06
-0.281,-1.92302e-06
-0.28,-1.90906e-06
-0.279,-1.8921e-06
-0.278,-1.87415e-06
-0.277,-1.85819e-06
-0.276,-1.83823e-06
-0.275,-1.82028e-06
-0.274,-1.80132e-06
-0.273,-1.77936e-06
-0.272,-1.76041e-06
-0.271,-1.73845e-06
-0.27,-1.71549e-06
-0.269,-1.69254e-06
-0.268,-1.66758e-06
-0.267,-1.64462e-06
-0.266,-1.61867e-06
-0.265,-1.59171e-06
-0.264,-1.56675e-06
-0.263,-1.5378e-06
-0.262,-1.50884e-06
-0.261,-1.47988e-06
-0.26,-1.44793e-06
-0.259,-1.41797e-06
-0.258,-1.38501e-06
-0.257,-1.35006e-06
-0.256,-1.3161e-06
-0.255,-1.27914e-06
-0.254,-1.24219e-06
-0.253,-1.20423e-06
-0.252,-1.16327e-06
-0.251,-1.12432e-06
-0.25,-1.08136e-06
-0.249,-1.0364e-06
-0.248,-9.93445e-07
-0.247,-9.46488e-07
-0.246,-8.99531e-07
-0.245,-8.51575e-07
-0.244,-7.99118e-07
-0.243,-7.47961e-07
-0.242,-6.95404e-07
-0.241,-6.38948e-07
-0.24,-5.84091e-07
-0.239,-5.24634e-07
-0.238,-4.65377e-07
-0.237,-4.03521e-07
-0.236,-3.39264e-07
-0.235,-2.77107e-07
-0.234,-2.0955e-07
-0.233,-1.39894e-07
-0.232,-7.22369e-08
-0.231,1.71987e-09
-0.23,7.45566e-08
-0.229,1.48855e-07
-0.228,2.2736e-07
-0.227,3.02847e-07
-0.226,3.85104e-07
-0.225,4.6826e-07
-0.224,5.51217e-07
-0.223,6.39174e-07
-0.222,7.24631e-07
-0.221,8.13187e-07
-0.22,9.05844e-07
-0.219,9.95301e-07
-0.218,1.09256e-06
-0.217,1.19021e-06
-0.216,1.28417e-06
-0.215,1.38513e-06
-0.214,1.48408e-06
-0.213,1.58504e-06
-0.212,1.692e-06
-0.211,1.79395e-06
-0.21,1.89991e-06
-0.209,2.00787e-06
-0.208,2.11283e-06
-0.207,2.22278e-06
-0.206,2.33174e-06
-0.205,2.4477e-06
-0.204,2.56065e-06
-0.203,2.66761e-06
-0.202,2.78157e-06
-0.201,2.89452e-06
-0.2,3.00548e-06
-0.199,3.12144e-06
-0.198,3.23539e-06
-0.197,3.34635e-06
-0.196,3.46331e-06
-0.195,3.57126e-06
-0.194,3.68422e-06
-0.193,3.79918e-06
-0.192,3.91113e-06
-0.191,4.02209e-06
-0.19,4.12905e-06
-0.189,4.237e-06
-0.188,4.34596e-06
-0.187,4.44792e-06
-0.186,4.55587e-06
-0.185,4.66183e-06
-0.184,4.75779e-06
-0.183,4.85974e-06
-0.182,4.9547e-06
-0.181,5.04966e-06
-0.18,5.14461e-06
-0.179,5.23157e-06
-0.178,5.32153e-06
-0.177,5.40748e-06
-0.176,5.48544e-06
-0.175,5.5704e-06
-0.174,5.64335e-06
-0.173,5.71831e-06
-0.172,5.79427e-06
-0.171,5.85723e-06
-0.17,5.92418e-06
-0.169,5.98614e-06
-0.168,6.0431e-06
-0.167,6.10205e-06
-0.166,6.15401e-06
-0.165,6.20197e-06
-0.164,6.25092e-06
-0.163,6.28888e-06
-0.162,6.32884e-06
-0.161,6.36579e-06
-0.16,6.39775e-06
-0.159,6.43071e-06
-0.158,6.45466e-06
-0.157,6.47662e-06
-0.156,6.49958e-06
-0.155,6.51253e-06
-0.154,6.52849e-06
-0.153,6.53945e-06
-0.152,6.5454e-06
-0.151,6.55436e-06
-0.15,6.55432e-06
-0.149,6.55427e-06
-0.148,6.55323e-06
-0.147,6.54719e-06
-0.146,6.54014e-06
-0.145,6.5301e-06
-0.144,6.51506e-06
-0.143,6.50301e-06
-0.142,6.48497e-06
-0.141,6.46693e-06
-0.14,6.44888e-06
-0.139,6.42284e-06
-0.138,6.3988e-06
-0.137,6.37375e-06
-0.136,6.34471e-06
-0.135,6.31767e-06
-0.134,6.28763e-06
-0.133,6.25358e-06
-0.132,6.22354e-06
-0.131,6.1865e-06
-0.13,6.15245e-06
-0.129,6.11641e-06
-0.128,6.07937e-06
-0.127,6.04132e-06
-0.126,6.00128e-06
-0.125,5.96124e-06
-0.124,5.92319e-06
-0.123,5.88015e-06
-0.122,5.84111e-06
-0.121,5.80006e-06
-0.12,5.75602e-06
-0.119,5.71498e-06
-0.118,5.67093e-06
-0.117,5.62789e-06
-0.116,5.58585e-06
-0.115,5.5418e-06
-0.114,5.49876e-06
-0.113,5.45572e-06
-0.112,5.41067e-06
-0.111,5.36763e-06
-0.11,5.32359e-06
-0.109,5.28054e-06
-0.108,5.2385e-06
-0.107,5.19246e-06
-0.106,5.15041e-06
-0.105,5.10837e-06
-0.104,5.06433e-06
-0.103,5.02328e-06
-0.102,4.98024e-06
-0.101,4.9372e-06
-0.1,4.89715e-06
-0.099,4.85411e-06
-0.098,4.81307e-06
-0.097,4.77203e-06
-0.096,4.73098e-06
-0.095,4.69194e-06
-0.094,4.6519e-06
-0.093,4.61085e-06
-0.092,4.57281e-06
-0.091,4.53277e-06
-0.09,4.49472e-06
-0.089,4.45668e-06
-0.088,4.41864e-06
-0.087,4.38159e-06
-0.086,4.34455e-06
-0.085,4.30751e-06
-0.084,4.27246e-06
-0.083,4.23642e-06
-0.082,4.20138e-06
-0.081,4.16633e-06
-0.08,4.13129e-06
-0.079,4.09825e-06
-0.078,4.0642e-06
-0.077,4.03116e-06
-0.076,3.99812e-06
-0.075,3.96507e-06
-0.074,3.93403e-06
-0.073,3.90199e-06
-0.072,3.86994e-06
-0.071,3.8399e-06
-0.07,3.80986e-06
-0.069,3.77881e-06
-0.068,3.74977e-06
-0.067,3.71973e-06
-0.066,3.69068e-06
-0.065,3.66264e-06
-0.064,3.6336e-06
-0.063,3.60655e-06
-0.062,3.57851e-06
-0.061,3.55147e-06
-0.06,3.52543e-06
-0.059,3.49838e-06
-0.058,3.47234e-06
-0.057,3.4473e-06
-0.056,3.42125e-06
-0.055,3.39621e-06
-0.054,3.37117e-06
-0.053,3.34712e-06
-0.052,3.32308e-06
-0.051,3.29904e-06
-0.05,3.27599e-06
-0.049,3.25295e-06
-0.048,3.22891e-06
-0.047,3.20686e-06
-0.046,3.18482e-06
-0.045,3.16278e-06
-0.044,3.14173e-06
-0.043,3.11969e-06
-0.042,3.09865e-06
-0.041,3.0776e-06
-0.04,3.05656e-06
-0.039,3.03652e-06
-0.038,3.01647e-06
-0.037,2.99643e-06
-0.036,2.97639e-06
-0.035,2.95734e-06
-0.034,2.9383e-06
-0.033,2.91926e-06
-0.032,2.90021e-06
-0.031,2.88217e-06
-0.03,2.86313e-06
-0.029,2.84508e-06
-0.028,2.82804e-06
-0.027,2.81e-06
-0.026,2.79295e-06
-0.025,2.77591e-06
-0.024,2.75887e-06
-0.023,2.74283e-06
-0.022,2.72578e-06
-0.021,2.70974e-06
-0.02,2.6937e-06
-0.019,2.67765e-06
-0.018,2.66161e-06
-0.017,2.64657e-06
-0.016,2.63052e-06
-0.015,2.61548e-06
-0.014,2.60044e-06
-0.013,2.58539e-06
-0.012,2.57135e-06
-0.011,2.55631e-06
-0.01,2.54126e-06
-0.009,2.52822e-06
-0.008,2.51318e-06
-0.007,2.50013e-06
-0.006,2.48609e-06
-0.005,2.47205e-06
-0.004,2.459e-06
-0.003,2.44496e-06
-0.002,2.43292e-06
-0.001,2.41987e-06
0.0,2.40783e-06
0.001,2.39479e-06
0.002,2.38174e-06
0.003,2.3697e-06
0.004,2.35766e-06
0.005,2.34461e-06
0.006,2.33257e-06
0.007,2.32153e-06
0.008,2.30848e-06
0.009,2.29744e-06
0.01,2.2854e-06
0.011,2.27435e-06
0.012,2.26331e-06
0.013,2.25127e-06
0.014,2.24023e-06
0.015,2.22918e-06
0.016,2.21814e-06
0.017,2.2081e-06
0.018,2.19705e-06
0.019,2.18701e-06
0.02,2.17697e-06
0.021,2.16592e-06
0.022,2.15588e-06
0.023,2.14584e-06
0.024,2.13579e-06
0.025,2.12578e-06
0.026,2.11578e-06
0.027,2.10578e-06
0.028,2.09678e-06
0.029,2.08678e-06
0.03,2.07778e-06
0.031,2.06878e-06
0.032,2.05878e-06
0.033,2.04978e-06
0.034,2.04078e-06
0.035,2.03078e-06
0.036,2.02278e-06
0.037,2.01378e-06
0.038,2.00478e-06
0.039,1.99678e-06
0.04,1.98678e-06
0.041,1.97878e-06
0.042,1.97078e-06
0.043,1.96178e-06
0.044,1.95378e-06
0.045,1.94578e-06
0.046,1.93778e-06
0.047,1.92978e-06
0.048,1.92078e-06
0.049,1.91278e-06
0.05,1.90578e-06
0.051,1.89678e-06
0.052,1.88978e-06
0.053,1.88178e-06
0.054,1.87478e-06
0.055,1.86678e-06
0.056,1.85878e-06
0.057,1.85178e-06
0.058,1.84478e-06
0.059,1.83678e-06
0.06,1.82978e-06
0.061,1.82278e-06
0.062,1.81578e-06
0.063,1.80878e-06
0.064,1.80078e-06
0.065,1.79378e-06
0.066,1.78778e-06
0.067,1.78078e-06
0.068,1.77378e-06
0.069,1.76678e-06
0.07,1.75978e-06
0.071,1.75378e-06
0.072,1.74678e-06
0.073,1.73978e-06
0.074,1.73378e-06
0.075,1.72778e-06
0.076,1.72078e-06
0.077,1.71478e-06
0.078,1.70778e-06
0.079,1.70278e-06
0.08,1.69578e-06
0.081,1.68978e-06
0.082,1.68378e-06
0.083,1.67678e-06
0.084,1.67178e-06
0.085,1.66478e-06
0.086,1.65878e-06
0.087,1.65378e-06
0.088,1.64778e-06
0.089,1.64178e-06
0.09,1.63578e-06
0.091,1.62978e-06
0.092,1.62478e-06
0.093,1.61878e-06
0.094,1.61278e-06
0.095,1.60778e-06
0.096,1.60278e-06
0.097,1.59678e-06
0.098,1.59178e-06
0.099,1.58578e-06
0.1,1.58178e-06
0.101,1.57578e-06
0.102,1.57078e-06
0.103,1.56578e-06
0.104,1.55978e-06
0.105,1.55478e-06
0.106,1.54978e-06
0.107,1.54478e-06
0.108,1.53978e-06
0.109,1.53478e-06
0.11,1.52978e-06
0.111,1.52478e-06
0.112,1.51878e-06
0.113,1.51478e-06
0.114,1.50978e-06
0.115,1.50478e-06
0.116,1.49978e-06
0.117,1.49478e-06
0.118,1.49078e-06
0.119,1.48578e-06
0.12,1.48078e-06
0.121,1.47678e-06
0.122,1.47178e-06
0.123,1.46678e-06
0.124,1.46278e-06
0.125,1.45778e-06
0.126,1.45378e-06
0.127,1.44978e-06
0.128,1.44478e-06
0.129,1.44078e-06
0.13,1.43578e-06
0.131,1.43178e-06
0.132,1.42778e-06
0.133,1.42278e-06
0.134,1.41878e-06
0.135,1.41478e-06
0.136,1.40978e-06
0.137,1.40578e-06
0.138,1.40178e-06
0.139,1.39778e-06
0.14,1.39378e-06
0.141,1.38978e-06
0.142,1.38478e-06
0.143,1.38178e-06
0.144,1.37678e-06
0.145,1.37378e-06
0.146,1.36978e-06
0.147,1.36578e-06
0.148,1.36178e-06
0.149,1.35778e-06
0.15,1.35378e-06
0.151,1.34978e-06
0.152,1.34578e-06
0.153,1.34278e-06
0.154,1.33878e-06
0.155,1.33478e-06
0.156,1.33178e-06
0.157,1.32778e-06
0.158,1.32378e-06
0.159,1.32078e-06
0.16,1.31678e-06
0.161,1.31378e-06
0.162,1.30978e-06
0.163,1.30678e-06
0.164,1.30278e-06
0.165,1.29978e-06
0.166,1.29578e-06
0.167,1.29278e-06
0.168,1.28878e-06
0.169,1.28578e-06
0.17,1.28278e-06
0.171,1.27878e-06
0.172,1.27578e-06
0.173,1.27278e-06
0.174,1.26878e-06
0.175,1.26678e-06
0.176,1.26278e-06
0.177,1.25978e-06
0.178,1.25678e-06
0.179,1.25378e-06
0.18,1.25078e-06
0.181,1.24678e-06
0.182,1.24378e-06
0.183,1.24178e-06
0.184,1.23778e-06
0.185,1.23578e-06
0.186,1.23278e-06
0.187,1.22978e-06
0.188,1.22678e-06
0.189,1.22378e-06
0.19,1.22078e-06
0.191,1.21878e-06
0.192,1.21478e-06
0.193,1.21278e-06
0.194,1.20978e-06
0.195,1.20678e-06
0.196,1.20478e-06
0.197,1.20178e-06
0.198,1.19878e-06
0.199,1.19678e-06
