"Potential, V","Current, A"
0.018,8.05184e-09
0.017,7.59501e-09
0.016,7.18818e-09
0.015,6.68814e-09
0.014,6.38345e-09
0.013,5.86875e-09
0.012,5.33406e-09
0.011,4.94937e-09
0.01,4.40468e-09
0.009,3.86999e-09
0.008,3.4253e-09
0.007,2.84061e-09
0.006,2.38591e-09
0.005,1.76122e-09
0.004,1.19653e-09
0.003,7.01841e-10
0.002,1.1715e-10
0.001,-5.17542e-10
0.0,-1.66223e-09
-0.001,-2.07692e-09
-0.002,-2.62162e-09
-0.003,-3.24631e-09
-0.004,-4.041e-09
-0.005,-4.52569e-09
-0.006,-5.30038e-09
-0.007,-6.16507e-09
-0.008,-6.89976e-09
-0.009,-7.80446e-09
-0.01,-8.51915e-09
-0.011,-9.31384e-09
-0.012,-1.02485e-08
-0.013,-1.11732e-08
-0.014,-1.20679e-08
-0.015,-1.30626e-08
-0.016,-1.39973e-08
-0.017,-1.5142e-08
-0.018,-1.61367e-08
-0.019,-1.73314e-08
-0.02,-1.85161e-08
-0.021,-1.96308e-08
-0.022,-2.08454e-08
-0.023,-2.20601e-08
-0.024,-2.33148e-08
-0.025,-2.47495e-08
-0.026,-2.60442e-08
-0.027,-2.73689e-08
-0.028,-2.89736e-08
-0.029,-3.02483e-08
-0.03,-3.1883e-08
-0.031,-3.35177e-08
-0.032,-3.52424e-08
-0.033,-3.7097e-08
-0.034,-3.88017e-08
-0.035,-4.06864e-08
-0.036,-4.27411e-08
-0.037,-4.47158e-08
-0.038,-4.69405e-08
-0.039,-4.91152e-08
-0.04,-5.11799e-08
-0.041,-5.34446e-08
-0.042,-5.55893e-08
-0.043,-5.8154e-08
-0.044,-6.07587e-08
-0.045,-6.34033e-08
-0.046,-6.6148e-08
-0.047,-6.86927e-08
-0.048,-7.14374e-08
-0.049,-7.46821e-08
-0.05,-7.75268e-08
-0.051,-8.09715e-08
-0.052,-8.44162e-08
-0.053,-8.76609e-08
-0.054,-9.14056e-08
-0.055,-9.53503e-08
-0.056,-9.93949e-08
-0.057,-1.0354e-07
-0.058,-1.07684e-07
-0.059,-1.11929e-07
-0.06,-1.16574e-07
-0.061,-1.21218e-07
-0.062,-1.26363e-07
-0.063,-1.31408e-07
-0.064,-1.36752e-07
-0.065,-1.42097e-07
-0.066,-1.47542e-07
-0.067,-1.53387e-07
-0.068,-1.59631e-07
-0.069,-1.65776e-07
-0.07,-1.72421e-07
-0.071,-1.79265e-07
-0.072,-1.8621e-07
-0.073,-1.93855e-07
-0.074,-2.01199e-07
-0.075,-2.09044e-07
-0.076,-2.17389e-07
-0.077,-2.25733e-07
-0.078,-2.34478e-07
-0.079,-2.43323e-07
-0.08,-2.52468e-07
-0.081,-2.62712e-07
-0.082,-2.72457e-07
-0.083,-2.83102e-07
-0.084,-2.94246e-07
-0.085,-3.05191e-07
-0.086,-3.17236e-07
-0.087,-3.2918e-07
-0.088,-3.41525e-07
-0.089,-3.5477e-07
-0.09,-3.68014e-07
-0.091,-3.81959e-07
-0.092,-3.96204e-07
-0.093,-4.10549e-07
-0.094,-4.26293e-07
-0.095,-4.42138e-07
-0.096,-4.58583e-07
-0.097,-4.75727e-07
-0.098,-4.92972e-07
-0.099,-5.11517e-07
-0.1,-5.30061e-07
-0.101,-5.49206e-07
-0.102,-5.70151e-07
-0.103,-5.91295e-07
-0.104,-6.1244e-07
-0.105,-6.35185e-07
-0.106,-6.5753e-07
-0.107,-6.81574e-07
-0.108,-7.06719e-07
-0.109,-7.31964e-07
-0.11,-7.58608e-07
-0.111,-7.85253e-07
-0.112,-8.12998e-07
-0.113,-8.42342e-07
-0.114,-8.71287e-07
-0.115,-9.02732e-07
-0.116,-9.34476e-07
-0.117,-9.66921e-07
-0.118,-1.00087e-06
-0.119,-1.03481e-06
-0.12,-1.06876e-06
-0.121,-1.1067e-06
-0.122,-1.14464e-06
-0.123,-1.18359e-06
-0.124,-1.22353e-06
-0.125,-1.26248e-06
-0.126,-1.30542e-06
-0.127,-1.34937e-06
-0.128,-1.39331e-06
-0.129,-1.43926e-06
-0.13,-1.4852e-06
-0.131,-1.53315e-06
-0.132,-1.58309e-06
-0.133,-1.63204e-06
-0.134,-1.68398e-06
-0.135,-1.73693e-06
-0.136,-1.79087e-06
-0.137,-1.84581e-06
-0.138,-1.90176e-06
-0.139,-1.9597e-06
-0.14,-2.01765e-06
-0.141,-2.07859e-06
-0.142,-2.13954e-06
-0.143,-2.20048e-06
-0.144,-2.26343e-06
-0.145,-2.32837e-06
-0.146,-2.39332e-06
-0.147,-2.45926e-06
-0.148,-2.52621e-06
-0.149,-2.59415e-06
-0.15,-2.6641e-06
-0.151,-2.73304e-06
-0.152,-2.80399e-06
-0.153,-2.87693e-06
-0.154,-2.94587e-06
-0.155,-3.02082e-06
-0.156,-3.09376e-06
-0.157,-3.16671e-06
-0.158,-3.24165e-06
-0.159,-3.3156e-06
-0.16,-3.39254e-06
-0.161,-3.46949e-06
-0.162,-3.54243e-06
-0.163,-3.61938e-06
-0.164,-3.69532e-06
-0.165,-3.76927e-06
-0.166,-3.84721e-06
-0.167,-3.92316e-06
-0.168,-3.9971e-06
-0.169,-4.07105e-06
-0.17,-4.14499e-06
-0.171,-4.21793e-06
-0.172,-4.29088e-06
-0.173,-4.36382e-06
-0.174,-4.43477e-06
-0.175,-4.50371e-06
-0.176,-4.57266e-06
-0.177,-4.6416e-06
-0.178,-4.70755e-06
-0.179,-4.77449e-06
-0.18,-4.84044e-06
-0.181,-4.89938e-06
-0.182,-4.96333e-06
-0.183,-5.02127e-06
-0.184,-5.08022e-06
-0.185,-5.13716e-06
-0.186,-5.1931e-06
-0.187,-5.24405e-06
-0.188,-5.29499e-06
-0.189,-5.34294e-06
-0.19,-5.39088e-06
-0.191,-5.43483e-06
-0.192,-5.47877e-06
-0.193,-5.52072e-06
-0.194,-5.55766e-06
-0.195,-5.59461e-06
-0.196,-5.62855e-06
-0.197,-5.6595e-06
-0.198,-5.69244e-06
-0.199,-5.72039e-06
-0.2,-5.74533e-06
-0.201,-5.76928e-06
-0.202,-5.79022e-06
-0.203,-5.81116e-06
-0.204,-5.82911e-06
-0.205,-5.84805e-06
-0.206,-5.861e-06
-0.207,-5.87094e-06
-0.208,-5.87989e-06
-0.209,-5.88883e-06
-0.21,-5.89178e-06
-0.211,-5.89672e-06
-0.212,-5.90067e-06
-0.213,-5.89961e-06
-0.214,-5.89956e-06
-0.215,-5.8965e-06
-0.216,-5.89245e-06
-0.217,-5.88739e-06
-0.218,-5.87933e-06
-0.219,-5.87028e-06
-0.22,-5.86222e-06
-0.221,-5.84917e-06
-0.222,-5.83811e-06
-0.223,-5.82406e-06
-0.224,-5.81e-06
-0.225,-5.79495e-06
-0.226,-5.77689e-06
-0.227,-5.76084e-06
-0.228,-5.74278e-06
-0.229,-5.72273e-06
-0.23,-5.70367e-06
-0.231,-5.68362e-06
-0.232,-5.66156e-06
-0.233,-5.64051e-06
-0.234,-5.61645e-06
-0.235,-5.59439e-06
-0.236,-5.57134e-06
-0.237,-5.54828e-06
-0.238,-5.52423e-06
-0.239,-5.49917e-06
-0.24,-5.47412e-06
-0.241,-5.44906e-06
-0.242,-5.42301e-06
-0.243,-5.39895e-06
-0.244,-5.3729e-06
-0.245,-5.34684e-06
-0.246,-5.32079e-06
-0.247,-5.29473e-06
-0.248,-5.26868e-06
-0.249,-5.24362e-06
-0.25,-5.21657e-06
-0.251,-5.19051e-06
-0.252,-5.16545e-06
-0.253,-5.1384e-06
-0.254,-5.11234e-06
-0.255,-5.08729e-06
-0.256,-5.06123e-06
-0.257,-5.03618e-06
-0.258,-5.01012e-06
-0.259,-4.98507e-06
-0.26,-4.96001e-06
-0.261,-4.93396e-06
-0.262,-4.9099e-06
-0.263,-4.88485e-06
-0.264,-4.86079e-06
-0.265,-4.83674e-06
-0.266,-4.81268e-06
-0.267,-4.78862e-06
-0.268,-4.76557e-06
-0.269,-4.74251e-06
-0.27,-4.71946e-06
-0.271,-4.6974e-06
-0.272,-4.67435e-06
-0.273,-4.65229e-06
-0.274,-4.63024e-06
-0.275,-4.60818e-06
-0.276,-4.58713e-06
-0.277,-4.56507e-06
-0.278,-4.54502e-06
-0.279,-4.52396e-06
-0.28,-4.50391e-06
-0.281,-4.48385e-06
-0.282,-4.4638e-06
-0.283,-4.44474e-06
-0.284,-4.42568e-06
-0.285,-4.40563e-06
-0.286,-4.38757e-06
-0.287,-4.36952e-06
-0.288,-4.35146e-06
-0.289,-4.33341e-06
-0.29,-4.31535e-06
-0.291,-4.2983e-06
-0.292,-4.28124e-06
-0.293,-4.26419e-06
-0.294,-4.24813e-06
-0.295,-4.23108e-06
-0.296,-4.21502e-06
-0.297,-4.19897e-06
-0.298,-4.18391e-06
-0.299,-4.16885e-06
-0.3,-4.1538e-06
-0.301,-4.13974e-06
-0.302,-4.12469e-06
-0.303,-4.11063e-06
-0.304,-4.09558e-06
-0.305,-4.08252e-06
-0.306,-4.06847e-06
-0.307,-4.05541e-06
-0.308,-4.04236e-06
-0.309,-4.0283e-06
-0.31,-4.01625e-06
-0.311,-4.00319e-06
-0.312,-3.99114e-06
-0.313,-3.97908e-06
-0.314,-3.96703e-06
-0.315,-3.95597e-06
-0.316,-3.94391e-06
-0.317,-3.93186e-06
-0.318,-3.9208e-06
-0.319,-3.90975e-06
-0.32,-3.89969e-06
-0.321,-3.88864e-06
-0.322,-3.87758e-06
-0.323,-3.86753e-06
-0.324,-3.85747e-06
-0.325,-3.84742e-06
-0.326,-3.83736e-06
-0.327,-3.82831e-06
-0.328,-3.81825e-06
-0.329,-3.8092e-06
-0.33,-3.80014e-06
-0.331,-3.79109e-06
-0.332,-3.78203e-06
-0.333,-3.77297e-06
-0.334,-3.76492e-06
-0.335,-3.75586e-06
-0.336,-3.74781e-06
-0.337,-3.73975e-06
-0.338,-3.7307e-06
-0.339,-3.72264e-06
-0.34,-3.71559e-06
-0.341,-3.70753e-06
-0.342,-3.69948e-06
-0.343,-3.69242e-06
-0.344,-3.68437e-06
-0.345,-3.67731e-06
-0.346,-3.67026e-06
-0.347,-3.6632e-06
-0.348,-3.65614e-06
-0.349,-3.64909e-06
-0.35,-3.64203e-06
-0.351,-3.63598e-06
-0.352,-3.62892e-06
-0.353,-3.62287e-06
-0.354,-3.61581e-06
-0.355,-3.60876e-06
-0.356,-3.6037e-06
-0.357,-3.59665e-06
-0.358,-3.59159e-06
-0.359,-3.58554e-06
-0.36,-3.57948e-06
-0.361,-3.57343e-06
-0.362,-3.56737e-06
-0.363,-3.56232e-06
-0.364,-3.55626e-06
-0.365,-3.5512e-06
-0.366,-3.54515e-06
-0.367,-3.54009e-06
-0.368,-3.53504e-06
-0.369,-3.52998e-06
-0.37,-3.52393e-06
-0.371,-3.51987e-06
-0.372,-3.51482e-06
-0.373,-3.50976e-06
-0.374,-3.50471e-06
-0.375,-3.49965e-06
-0.376,-3.4946e-06
-0.377,-3.49054e-06
-0.378,-3.48549e-06
-0.379,-3.48143e-06
-0.38,-3.47637e-06
-0.381,-3.47232e-06
-0.382,-3.46726e-06
-0.383,-3.46321e-06
-0.384,-3.45915e-06
-0.385,-3.4551e-06
-0.386,-3.45104e-06
-0.387,-3.44699e-06
-0.388,-3.44293e-06
-0.389,-3.43788e-06
-0.39,-3.43482e-06
-0.391,-3.43077e-06
-0.392,-3.42671e-06
-0.393,-3.42266e-06
-0.394,-3.4186e-06
-0.395,-3.41555e-06
-0.396,-3.41149e-06
-0.397,-3.40743e-06
-0.398,-3.40438e-06
-0.399,-3.40132e-06
-0.4,-3.39727e-06
-0.401,-3.39421e-06
-0.402,-3.39016e-06
-0.403,-3.3871e-06
-0.404,-3.38405e-06
-0.405,-3.37999e-06
-0.406,-3.37694e-06
-0.407,-3.37388e-06
-0.408,-3.37083e-06
-0.409,-3.36777e-06
-0.41,-3.36472e-06
-0.411,-3.36166e-06
-0.412,-3.35861e-06
-0.413,-3.35555e-06
-0.414,-3.35249e-06
-0.415,-3.34944e-06
-0.416,-3.34638e-06
-0.417,-3.34433e-06
-0.418,-3.34127e-06
-0.419,-3.33822e-06
-0.42,-3.33516e-06
-0.421,-3.33311e-06
-0.422,-3.33005e-06
-0.423,-3.327e-06
-0.424,-3.32494e-06
-0.425,-3.32189e-06
-0.426,-3.31883e-06
-0.427,-3.31678e-06
-0.428,-3.31472e-06
-0.429,-3.31166e-06
-0.43,-3.30961e-06
-0.431,-3.30655e-06
-0.432,-3.3045e-06
-0.433,-3.30144e-06
-0.434,-3.29939e-06
-0.435,-3.29633e-06
-0.436,-3.29428e-06
-0.437,-3.29122e-06
-0.438,-3.28917e-06
-0.439,-3.28711e-06
-0.44,-3.28406e-06
-0.441,-3.282e-06
-0.442,-3.27995e-06
-0.443,-3.27789e-06
-0.444,-3.27484e-06
-0.445,-3.27278e-06
-0.446,-3.27072e-06
-0.447,-3.26867e-06
-0.448,-3.26661e-06
-0.449,-3.26356e-06
-0.45,-3.2615e-06
-0.451,-3.25945e-06
-0.452,-3.25739e-06
-0.453,-3.25534e-06
-0.454,-3.25328e-06
-0.455,-3.25023e-06
-0.456,-3.24817e-06
-0.457,-3.24612e-06
-0.458,-3.24406e-06
-0.459,-3.24201e-06
-0.46,-3.23995e-06
-0.461,-3.23789e-06
-0.462,-3.23584e-06
-0.463,-3.23378e-06
-0.464,-3.23173e-06
-0.465,-3.22967e-06
-0.466,-3.22762e-06
-0.467,-3.22556e-06
-0.468,-3.22351e-06
-0.469,-3.22145e-06
-0.47,-3.2194e-06
-0.471,-3.21734e-06
-0.472,-3.21529e-06
-0.473,-3.21323e-06
-0.474,-3.21118e-06
-0.475,-3.20912e-06
-0.476,-3.20707e-06
-0.477,-3.20501e-06
-0.478,-3.20395e-06
-0.479,-3.2019e-06
-0.48,-3.19984e-06
-0.481,-3.19779e-06
-0.482,-3.19573e-06
-0.483,-3.19368e-06
-0.484,-3.19262e-06
-0.485,-3.19057e-06
-0.486,-3.18851e-06
-0.487,-3.18746e-06
-0.488,-3.1854e-06
-0.489,-3.18335e-06
-0.49,-3.18229e-06
-0.491,-3.18024e-06
-0.492,-3.17818e-06
-0.493,-3.17613e-06
-0.494,-3.17507e-06
-0.495,-3.17301e-06
-0.496,-3.17096e-06
-0.497,-3.1699e-06
-0.498,-3.16785e-06
-0.499,-3.16679e-06
-0.5,-3.16474e-06
-0.501,-3.16268e-06
-0.502,-3.16163e-06
-0.503,-3.15957e-06
-0.504,-3.15852e-06
-0.505,-3.15646e-06
-0.506,-3.15541e-06
-0.507,-3.15335e-06
-0.508,-3.1523e-06
-0.509,-3.15024e-06
-0.51,-3.14918e-06
-0.511,-3.14713e-06
-0.512,-3.14607e-06
-0.513,-3.14502e-06
-0.514,-3.14296e-06
-0.515,-3.14091e-06
-0.516,-3.13985e-06
-0.517,-3.1388e-06
-0.518,-3.13674e-06
-0.519,-3.13569e-06
-0.52,-3.13463e-06
-0.521,-3.13258e-06
-0.522,-3.13152e-06
-0.523,-3.13047e-06
-0.524,-3.12941e-06
-0.525,-3.12736e-06
-0.526,-3.1263e-06
-0.527,-3.12524e-06
-0.528,-3.12419e-06
-0.529,-3.12313e-06
-0.53,-3.12208e-06
-0.531,-3.12002e-06
-0.532,-3.11897e-06
-0.533,-3.11791e-06
-0.534,-3.11686e-06
-0.535,-3.1158e-06
-0.536,-3.11475e-06
-0.537,-3.11369e-06
-0.538,-3.11164e-06
-0.539,-3.11058e-06
-0.54,-3.10953e-06
-0.541,-3.10847e-06
-0.542,-3.10741e-06
-0.543,-3.10636e-06
-0.544,-3.1053e-06
-0.545,-3.10425e-06
-0.546,-3.10319e-06
-0.547,-3.10214e-06
-0.548,-3.10108e-06
-0.549,-3.10003e-06
-0.55,-3.09897e-06
-0.551,-3.09892e-06
-0.552,-3.09786e-06
-0.553,-3.09681e-06
-0.554,-3.09575e-06
-0.555,-3.0947e-06
-0.556,-3.09364e-06
-0.557,-3.09259e-06
-0.558,-3.09153e-06
-0.559,-3.09147e-06
-0.56,-3.09042e-06
-0.561,-3.08936e-06
-0.562,-3.08831e-06
-0.563,-3.08825e-06
-0.564,-3.0872e-06
-0.565,-3.08614e-06
-0.566,-3.08509e-06
-0.567,-3.08503e-06
-0.568,-3.08398e-06
-0.569,-3.08292e-06
-0.57,-3.08287e-06
-0.571,-3.08181e-06
-0.572,-3.08176e-06
-0.573,-3.0807e-06
-0.574,-3.07965e-06
-0.575,-3.07959e-06
-0.576,-3.07853e-06
-0.577,-3.07848e-06
-0.578,-3.07742e-06
-0.579,-3.07637e-06
-0.58,-3.07631e-06
-0.581,-3.07526e-06
-0.582,-3.0752e-06
-0.583,-3.07515e-06
-0.584,-3.07409e-06
-0.585,-3.07404e-06
-0.586,-3.07298e-06
-0.587,-3.07293e-06
-0.588,-3.07287e-06
-0.589,-3.07282e-06
-0.59,-3.07176e-06
-0.591,-3.0717e-06
-0.592,-3.07065e-06
-0.593,-3.07059e-06
-0.594,-3.07054e-06
-0.595,-3.06948e-06
-0.596,-3.06943e-06
-0.597,-3.06937e-06
-0.598,-3.06832e-06
-0.599,-3.06826e-06
-0.6,-3.04321e-06
-0.599,-2.99326e-06
-0.598,-2.97032e-06
-0.597,-2.95437e-06
-0.596,-2.94143e-06
-0.595,-2.93048e-06
-0.594,-2.92054e-06
-0.593,-2.91159e-06
-0.592,-2.90365e-06
-0.591,-2.8957e-06
-0.59,-2.88876e-06
-0.589,-2.88182e-06
-0.588,-2.87587e-06
-0.587,-2.86993e-06
-0.586,-2.86398e-06
-0.585,-2.85804e-06
-0.584,-2.85309e-06
-0.583,-2.84715e-06
-0.582,-2.8422e-06
-0.581,-2.83826e-06
-0.58,-2.83331e-06
-0.579,-2.82937e-06
-0.578,-2.82442e-06
-0.577,-2.82048e-06
-0.576,-2.81553e-06
-0.575,-2.81159e-06
-0.574,-2.80765e-06
-0.573,-2.8047e-06
-0.572,-2.80076e-06
-0.571,-2.79681e-06
-0.57,-2.79387e-06
-0.569,-2.78992e-06
-0.568,-2.78698e-06
-0.567,-2.78303e-06
-0.566,-2.78009e-06
-0.565,-2.77714e-06
-0.564,-2.7742e-06
-0.563,-2.77125e-06
-0.562,-2.76831e-06
-0.561,-2.76536e-06
-0.56,-2.76242e-06
-0.559,-2.75947e-06
-0.558,-2.75653e-06
-0.557,-2.75359e-06
-0.556,-2.75064e-06
-0.555,-2.7477e-06
-0.554,-2.74575e-06
-0.553,-2.74281e-06
-0.552,-2.73986e-06
-0.551,-2.73792e-06
-0.55,-2.73497e-06
-0.549,-2.73303e-06
-0.548,-2.73008e-06
-0.547,-2.72814e-06
-0.546,-2.72519e-06
-0.545,-2.72325e-06
-0.544,-2.7213e-06
-0.543,-2.71836e-06
-0.542,-2.71641e-06
-0.541,-2.71347e-06
-0.54,-2.71153e-06
-0.539,-2.70958e-06
-0.538,-2.70764e-06
-0.537,-2.70469e-06
-0.536,-2.70275e-06
-0.535,-2.7008e-06
-0.534,-2.69886e-06
-0.533,-2.69691e-06
-0.532,-2.69397e-06
-0.531,-2.69202e-06
-0.53,-2.69008e-06
-0.529,-2.68813e-06
-0.528,-2.68619e-06
-0.527,-2.68424e-06
-0.526,-2.6823e-06
-0.525,-2.68036e-06
-0.524,-2.67841e-06
-0.523,-2.67647e-06
-0.522,-2.67452e-06
-0.521,-2.67258e-06
-0.52,-2.67163e-06
-0.519,-2.66869e-06
-0.518,-2.66774e-06
-0.517,-2.6658e-06
-0.516,-2.66385e-06
-0.515,-2.66191e-06
-0.514,-2.65996e-06
-0.513,-2.65802e-06
-0.512,-2.65607e-06
-0.511,-2.65413e-06
-0.51,-2.65318e-06
-0.509,-2.65124e-06
-0.508,-2.6493e-06
-0.507,-2.64735e-06
-0.506,-2.64541e-06
-0.505,-2.64346e-06
-0.504,-2.64252e-06
-0.503,-2.64057e-06
-0.502,-2.63863e-06
-0.501,-2.63768e-06
-0.5,-2.63574e-06
-0.499,-2.63379e-06
-0.498,-2.63185e-06
-0.497,-2.6299e-06
-0.496,-2.62896e-06
-0.495,-2.62701e-06
-0.494,-2.62507e-06
-0.493,-2.62313e-06
-0.492,-2.62218e-06
-0.491,-2.62024e-06
-0.49,-2.61829e-06
-0.489,-2.61635e-06
-0.488,-2.6154e-06
-0.487,-2.61346e-06
-0.486,-2.61151e-06
-0.485,-2.61057e-06
-0.484,-2.60862e-06
-0.483,-2.60668e-06
-0.482,-2.60573e-06
-0.481,-2.60379e-06
-0.48,-2.60184e-06
-0.479,-2.5999e-06
-0.478,-2.59895e-06
-0.477,-2.59701e-06
-0.476,-2.59507e-06
-0.475,-2.59412e-06
-0.474,-2.59218e-06
-0.473,-2.59023e-06
-0.472,-2.58929e-06
-0.471,-2.58734e-06
-0.47,-2.5854e-06
-0.469,-2.58445e-06
-0.468,-2.58251e-06
-0.467,-2.58156e-06
-0.466,-2.57962e-06
-0.465,-2.57767e-06
-0.464,-2.57573e-06
-0.463,-2.57478e-06
-0.462,-2.57284e-06
-0.461,-2.57089e-06
-0.46,-2.56895e-06
-0.459,-2.56801e-06
-0.458,-2.56606e-06
-0.457,-2.56412e-06
-0.456,-2.56317e-06
-0.455,-2.56123e-06
-0.454,-2.56028e-06
-0.453,-2.55834e-06
-0.452,-2.55639e-06
-0.451,-2.55545e-06
-0.45,-2.5535e-06
-0.449,-2.55156e-06
-0.448,-2.54961e-06
-0.447,-2.54867e-06
-0.446,-2.54672e-06
-0.445,-2.54578e-06
-0.444,-2.54384e-06
-0.443,-2.54289e-06
-0.442,-2.54095e-06
-0.441,-2.539e-06
-0.44,-2.53806e-06
-0.439,-2.53611e-06
-0.438,-2.53417e-06
-0.437,-2.53322e-06
-0.436,-2.53128e-06
-0.435,-2.53033e-06
-0.434,-2.52839e-06
-0.433,-2.52644e-06
-0.432,-2.5255e-06
-0.431,-2.52355e-06
-0.43,-2.52261e-06
-0.429,-2.52066e-06
-0.428,-2.51872e-06
-0.427,-2.51778e-06
-0.426,-2.51683e-06
-0.425,-2.51489e-06
-0.424,-2.51394e-06
-0.423,-2.512e-06
-0.422,-2.51005e-06
-0.421,-2.50911e-06
-0.42,-2.50716e-06
-0.419,-2.50622e-06
-0.418,-2.50427e-06
-0.417,-2.50333e-06
-0.416,-2.50138e-06
-0.415,-2.50044e-06
-0.414,-2.49849e-06
-0.413,-2.49755e-06
-0.412,-2.49561e-06
-0.411,-2.49466e-06
-0.41,-2.49372e-06
-0.409,-2.49177e-06
-0.408,-2.49083e-06
-0.407,-2.48888e-06
-0.406,-2.48794e-06
-0.405,-2.48699e-06
-0.404,-2.48505e-06
-0.403,-2.4841e-06
-0.402,-2.48216e-06
-0.401,-2.48121e-06
-0.4,-2.48027e-06
-0.399,-2.47832e-06
-0.398,-2.47738e-06
-0.397,-2.47643e-06
-0.396,-2.47449e-06
-0.395,-2.47355e-06
-0.394,-2.4726e-06
-0.393,-2.47066e-06
-0.392,-2.46971e-06
-0.391,-2.46777e-06
-0.39,-2.46682e-06
-0.389,-2.46588e-06
-0.388,-2.46393e-06
-0.387,-2.46299e-06
-0.386,-2.46204e-06
-0.385,-2.4601e-06
-0.384,-2.45915e-06
-0.383,-2.45821e-06
-0.382,-2.45626e-06
-0.381,-2.45532e-06
-0.38,-2.45437e-06
-0.379,-2.45343e-06
-0.378,-2.45149e-06
-0.377,-2.45054e-06
-0.376,-2.4496e-06
-0.375,-2.44765e-06
-0.374,-2.44671e-06
