"Potential, V","Current, A"
-0.191,-1.61647e-05
-0.192,-1.63147e-05
-0.193,-1.64447e-05
-0.194,-1.65647e-05
-0.195,-1.66847e-05
-0.196,-1.68047e-05
-0.197,-1.69047e-05
-0.198,-1.70147e-05
-0.199,-1.71047e-05
-0.2,-1.71947e-05
-0.201,-1.72747e-05
-0.202,-1.73447e-05
-0.203,-1.74147e-05
-0.204,-1.74847e-05
-0.205,-1.75447e-05
-0.206,-1.76047e-05
-0.207,-1.76347e-05
-0.208,-1.76847e-05
-0.209,-1.77147e-05
-0.21,-1.77347e-05
-0.211,-1.77547e-05
-0.212,-1.77747e-05
-0.213,-1.77747e-05
-0.214,-1.77947e-05
-0.215,-1.77847e-05
-0.216,-1.77847e-05
-0.217,-1.77647e-05
-0.218,-1.77547e-05
-0.219,-1.77347e-05
-0.22,-1.77047e-05
-0.221,-1.76747e-05
-0.222,-1.76447e-05
-0.223,-1.76047e-05
-0.224,-1.75647e-05
-0.225,-1.75247e-05
-0.226,-1.74647e-05
-0.227,-1.74147e-05
-0.228,-1.73647e-05
-0.229,-1.73047e-05
-0.23,-1.72447e-05
-0.231,-1.71847e-05
-0.232,-1.71147e-05
-0.233,-1.70447e-05
-0.234,-1.69747e-05
-0.235,-1.69047e-05
-0.236,-1.68347e-05
-0.237,-1.67547e-05
-0.238,-1.66847e-05
-0.239,-1.65947e-05
-0.24,-1.65247e-05
-0.241,-1.64347e-05
-0.242,-1.63547e-05
-0.243,-1.62747e-05
-0.244,-1.61947e-05
-0.245,-1.61047e-05
-0.246,-1.60247e-05
-0.247,-1.59347e-05
-0.248,-1.58547e-05
-0.249,-1.57647e-05
-0.25,-1.56847e-05
-0.251,-1.55947e-05
-0.252,-1.55047e-05
-0.253,-1.54147e-05
-0.254,-1.53347e-05
-0.255,-1.52447e-05
-0.256,-1.51647e-05
-0.257,-1.50747e-05
-0.258,-1.49947e-05
-0.259,-1.49047e-05
-0.26,-1.48247e-05
-0.261,-1.47347e-05
-0.262,-1.46647e-05
-0.263,-1.45747e-05
-0.264,-1.44947e-05
-0.265,-1.44147e-05
-0.266,-1.43347e-05
-0.267,-1.42547e-05
-0.268,-1.41747e-05
-0.269,-1.40947e-05
-0.27,-1.40147e-05
-0.271,-1.39347e-05
-0.272,-1.38647e-05
-0.273,-1.37847e-05
-0.274,-1.37147e-05
-0.275,-1.36347e-05
-0.276,-1.35647e-05
-0.277,-1.34947e-05
-0.278,-1.34247e-05
-0.279,-1.33447e-05
-0.28,-1.32847e-05
-0.281,-1.32147e-05
-0.282,-1.31447e-05
-0.283,-1.30747e-05
-0.284,-1.30147e-05
-0.285,-1.29447e-05
-0.286,-1.28847e-05
-0.287,-1.28147e-05
-0.288,-1.27547e-05
-0.289,-1.26847e-05
-0.29,-1.26247e-05
-0.291,-1.25647e-05
-0.292,-1.25047e-05
-0.293,-1.24447e-05
-0.294,-1.23947e-05
-0.295,-1.23347e-05
-0.296,-1.22747e-05
-0.297,-1.22147e-05
-0.298,-1.21647e-05
-0.299,-1.21047e-05
-0.3,-1.20547e-05
-0.301,-1.19947e-05
-0.302,-1.19447e-05
-0.303,-1.18947e-05
-0.304,-1.18447e-05
-0.305,-1.17947e-05
-0.306,-1.17447e-05
-0.307,-1.16947e-05
-0.308,-1.16547e-05
-0.309,-1.15947e-05
-0.31,-1.15547e-05
-0.311,-1.15047e-05
-0.312,-1.14647e-05
-0.313,-1.14147e-05
-0.314,-1.13747e-05
-0.315,-1.13247e-05
-0.316,-1.12847e-05
-0.317,-1.12347e-05
-0.318,-1.11947e-05
-0.319,-1.11547e-05
-0.32,-1.11147e-05
-0.321,-1.10747e-05
-0.322,-1.10347e-05
-0.323,-1.09947e-05
-0.324,-1.09547e-05
-0.325,-1.09147e-05
-0.326,-1.08847e-05
-0.327,-1.08447e-05
-0.328,-1.08047e-05
-0.329,-1.07647e-05
-0.33,-1.07347e-05
-0.331,-1.06947e-05
-0.332,-1.06647e-05
-0.333,-1.06247e-05
-0.334,-1.05947e-05
-0.335,-1.05647e-05
-0.336,-1.05247e-05
-0.337,-1.04947e-05
-0.338,-1.04647e-05
-0.339,-1.04347e-05
-0.34,-1.04047e-05
-0.341,-1.03647e-05
-0.342,-1.03447e-05
-0.343,-1.03047e-05
-0.344,-1.02847e-05
-0.345,-1.02547e-05
-0.346,-1.02247e-05
-0.347,-1.01947e-05
-0.348,-1.01647e-05
-0.349,-1.01347e-05
-0.35,-1.01147e-05
-0.351,-1.00847e-05
-0.352,-1.00547e-05
-0.353,-1.00247e-05
-0.354,-1.00047e-05
-0.355,-9.97474e-06
-0.356,-9.95474e-06
-0.357,-9.92474e-06
-0.358,-9.90474e-06
-0.359,-9.87474e-06
-0.36,-9.85474e-06
-0.361,-9.82474e-06
-0.362,-9.80474e-06
-0.363,-9.78474e-06
-0.364,-9.76474e-06
-0.365,-9.73474e-06
-0.366,-9.71474e-06
-0.367,-9.69474e-06
-0.368,-9.67474e-06
-0.369,-9.64474e-06
-0.37,-9.62474e-06
-0.371,-9.60674e-06
-0.372,-9.58874e-06
-0.373,-9.56474e-06
-0.374,-9.54674e-06
-0.375,-9.52474e-06
-0.376,-9.50674e-06
-0.377,-9.48674e-06
-0.378,-9.46874e-06
-0.379,-9.44774e-06
-0.38,-9.43274e-06
-0.381,-9.41074e-06
-0.382,-9.39574e-06
-0.383,-9.37574e-06
-0.384,-9.35974e-06
-0.385,-9.34074e-06
-0.386,-9.32374e-06
-0.387,-9.30574e-06
-0.388,-9.29074e-06
-0.389,-9.27174e-06
-0.39,-9.25774e-06
-0.391,-9.24074e-06
-0.392,-9.22574e-06
-0.393,-9.20874e-06
-0.394,-9.19374e-06
-0.395,-9.17774e-06
-0.396,-9.16474e-06
-0.397,-9.14874e-06
-0.398,-9.13574e-06
-0.399,-9.11974e-06
-0.4,-9.10674e-06
-0.401,-9.09174e-06
-0.402,-9.07874e-06
-0.403,-9.06374e-06
-0.404,-9.05274e-06
-0.405,-9.03574e-06
-0.406,-9.02474e-06
-0.407,-9.01074e-06
-0.408,-8.99874e-06
-0.409,-8.98574e-06
-0.41,-8.97374e-06
-0.411,-8.96074e-06
-0.412,-8.95074e-06
-0.413,-8.93674e-06
-0.414,-8.92674e-06
-0.415,-8.91374e-06
-0.416,-8.90374e-06
-0.417,-8.89074e-06
-0.418,-8.88074e-06
-0.419,-8.86774e-06
-0.42,-8.85974e-06
-0.421,-8.84574e-06
-0.422,-8.83874e-06
-0.423,-8.82674e-06
-0.424,-8.81674e-06
-0.425,-8.80574e-06
-0.426,-8.79674e-06
-0.427,-8.78474e-06
-0.428,-8.77774e-06
-0.429,-8.76574e-06
-0.43,-8.75874e-06
-0.431,-8.74674e-06
-0.432,-8.73974e-06
-0.433,-8.72974e-06
-0.434,-8.72074e-06
-0.435,-8.71074e-06
-0.436,-8.70474e-06
-0.437,-8.69174e-06
-0.438,-8.68674e-06
-0.439,-8.67574e-06
-0.44,-8.66874e-06
-0.441,-8.65974e-06
-0.442,-8.65274e-06
-0.443,-8.64174e-06
-0.444,-8.63674e-06
-0.445,-8.62574e-06
-0.446,-8.61974e-06
-0.447,-8.61074e-06
-0.448,-8.60374e-06
-0.449,-8.59474e-06
-0.45,-8.58774e-06
-0.451,-8.57874e-06
-0.452,-8.57374e-06
-0.453,-8.56274e-06
-0.454,-8.55774e-06
-0.455,-8.54974e-06
-0.456,-8.54274e-06
-0.457,-8.53474e-06
-0.458,-8.52874e-06
-0.459,-8.51974e-06
-0.46,-8.51474e-06
-0.461,-8.50474e-06
-0.462,-8.49974e-06
-0.463,-8.49074e-06
-0.464,-8.48574e-06
-0.465,-8.47774e-06
-0.466,-8.47174e-06
-0.467,-8.46374e-06
-0.468,-8.45874e-06
-0.469,-8.44874e-06
-0.47,-8.44474e-06
-0.471,-8.43574e-06
-0.472,-8.43074e-06
-0.473,-8.42274e-06
-0.474,-8.41774e-06
-0.475,-8.40874e-06
-0.476,-8.40374e-06
-0.477,-8.39474e-06
-0.478,-8.38974e-06
-0.479,-8.38174e-06
-0.48,-8.37674e-06
-0.481,-8.36974e-06
-0.482,-8.36374e-06
-0.483,-8.35574e-06
-0.484,-8.35174e-06
-0.485,-8.34174e-06
-0.486,-8.33774e-06
-0.487,-8.32974e-06
-0.488,-8.32374e-06
-0.489,-8.31674e-06
-0.49,-8.31074e-06
-0.491,-8.30274e-06
-0.492,-8.29874e-06
-0.493,-8.28974e-06
-0.494,-8.28474e-06
-0.495,-8.27674e-06
-0.496,-8.27174e-06
-0.497,-8.26374e-06
-0.498,-8.25874e-06
-0.499,-8.25074e-06
-0.5,-8.24674e-06
-0.501,-8.23674e-06
-0.502,-8.23274e-06
-0.503,-8.22374e-06
-0.504,-8.21874e-06
-0.505,-8.21174e-06
-0.506,-8.20574e-06
-0.507,-8.19874e-06
-0.508,-8.19374e-06
-0.509,-8.18474e-06
-0.51,-8.18074e-06
-0.511,-8.17174e-06
-0.512,-8.16874e-06
-0.513,-8.16074e-06
-0.514,-8.15374e-06
-0.515,-8.14674e-06
-0.516,-8.14174e-06
-0.517,-8.13374e-06
-0.518,-8.12974e-06
-0.519,-8.12174e-06
-0.52,-8.11574e-06
-0.521,-8.10874e-06
-0.522,-8.10274e-06
-0.523,-8.09574e-06
-0.524,-8.09074e-06
-0.525,-8.08274e-06
-0.526,-8.07774e-06
-0.527,-8.07074e-06
-0.528,-8.06474e-06
-0.529,-8.05774e-06
-0.53,-8.05274e-06
-0.531,-8.04474e-06
-0.532,-8.04074e-06
-0.533,-8.03274e-06
-0.534,-8.02874e-06
-0.535,-8.02074e-06
-0.536,-8.01574e-06
-0.537,-8.00874e-06
-0.538,-8.00374e-06
-0.539,-7.99474e-06
-0.54,-7.99174e-06
-0.541,-7.98274e-06
-0.542,-7.97874e-06
-0.543,-7.97174e-06
-0.544,-7.96774e-06
-0.545,-7.95974e-06
-0.546,-7.95374e-06
-0.547,-7.94674e-06
-0.548,-7.94374e-06
-0.549,-7.93374e-06
-0.55,-7.93074e-06
-0.551,-7.92374e-06
-0.552,-7.91774e-06
-0.553,-7.91174e-06
-0.554,-7.90574e-06
-0.555,-7.89874e-06
-0.556,-7.89574e-06
-0.557,-7.88774e-06
-0.558,-7.88374e-06
-0.559,-7.87674e-06
-0.56,-7.87074e-06
-0.561,-7.86474e-06
-0.562,-7.85974e-06
-0.563,-7.85274e-06
-0.564,-7.84874e-06
-0.565,-7.84074e-06
-0.566,-7.83674e-06
-0.567,-7.82974e-06
-0.568,-7.82574e-06
-0.569,-7.81874e-06
-0.57,-7.81474e-06
-0.571,-7.80674e-06
-0.572,-7.80374e-06
-0.573,-7.79574e-06
-0.574,-7.79274e-06
-0.575,-7.78474e-06
-0.576,-7.78174e-06
-0.577,-7.77474e-06
-0.578,-7.76974e-06
-0.579,-7.76274e-06
-0.58,-7.76074e-06
-0.581,-7.75174e-06
-0.582,-7.74974e-06
-0.583,-7.74274e-06
-0.584,-7.73774e-06
-0.585,-7.73174e-06
-0.586,-7.72774e-06
-0.587,-7.72074e-06
-0.588,-7.71774e-06
-0.589,-7.71074e-06
-0.59,-7.70774e-06
-0.591,-7.69974e-06
-0.592,-7.69674e-06
-0.593,-7.69074e-06
-0.594,-7.68674e-06
-0.595,-7.68074e-06
-0.596,-7.67774e-06
-0.597,-7.67074e-06
-0.598,-7.66774e-06
-0.599,-7.66074e-06
-0.6,-7.49874e-06
-0.599,-7.17574e-06
-0.598,-7.05174e-06
-0.597,-6.97474e-06
-0.596,-6.91374e-06
-0.595,-6.85974e-06
-0.594,-6.81274e-06
-0.593,-6.76674e-06
-0.592,-6.72674e-06
-0.591,-6.68474e-06
-0.59,-6.64874e-06
-0.589,-6.61174e-06
-0.588,-6.57774e-06
-0.587,-6.54374e-06
-0.586,-6.51274e-06
-0.585,-6.47974e-06
-0.584,-6.45274e-06
-0.583,-6.42074e-06
-0.582,-6.39374e-06
-0.581,-6.36474e-06
-0.58,-6.33874e-06
-0.579,-6.31174e-06
-0.578,-6.28674e-06
-0.577,-6.25974e-06
-0.576,-6.23574e-06
-0.575,-6.20974e-06
-0.574,-6.18774e-06
-0.573,-6.16374e-06
-0.572,-6.14174e-06
-0.571,-6.11774e-06
-0.57,-6.09674e-06
-0.569,-6.07174e-06
-0.568,-6.05374e-06
-0.567,-6.02974e-06
-0.566,-6.01174e-06
-0.565,-5.98974e-06
-0.564,-5.96974e-06
-0.563,-5.94974e-06
-0.562,-5.93174e-06
-0.561,-5.90874e-06
-0.56,-5.89274e-06
-0.559,-5.87074e-06
-0.558,-5.85474e-06
-0.557,-5.83374e-06
-0.556,-5.81674e-06
-0.555,-5.79774e-06
-0.554,-5.78174e-06
-0.553,-5.76174e-06
-0.552,-5.74674e-06
-0.551,-5.72574e-06
-0.55,-5.71074e-06
-0.549,-5.69274e-06
-0.548,-5.67774e-06
-0.547,-5.65974e-06
-0.546,-5.64474e-06
-0.545,-5.62674e-06
-0.544,-5.61174e-06
-0.543,-5.59474e-06
-0.542,-5.58074e-06
-0.541,-5.56374e-06
-0.54,-5.54874e-06
-0.539,-5.53274e-06
-0.538,-5.51874e-06
-0.537,-5.50074e-06
-0.536,-5.48774e-06
-0.535,-5.47074e-06
-0.534,-5.45774e-06
-0.533,-5.44174e-06
-0.532,-5.42774e-06
-0.531,-5.41274e-06
-0.53,-5.39874e-06
-0.529,-5.38374e-06
-0.528,-5.37074e-06
-0.527,-5.35474e-06
-0.526,-5.34274e-06
-0.525,-5.32674e-06
-0.524,-5.31374e-06
-0.523,-5.29974e-06
-0.522,-5.28674e-06
-0.521,-5.27174e-06
-0.52,-5.26074e-06
-0.519,-5.24474e-06
-0.518,-5.23274e-06
-0.517,-5.21874e-06
-0.516,-5.20674e-06
-0.515,-5.19274e-06
-0.514,-5.18074e-06
-0.513,-5.16574e-06
-0.512,-5.15474e-06
-0.511,-5.13974e-06
-0.51,-5.12874e-06
-0.509,-5.11474e-06
-0.508,-5.10274e-06
-0.507,-5.08974e-06
-0.506,-5.07874e-06
-0.505,-5.06374e-06
-0.504,-5.05374e-06
-0.503,-5.03874e-06
-0.502,-5.02874e-06
-0.501,-5.01474e-06
-0.5,-5.00374e-06
-0.499,-4.98974e-06
-0.498,-4.97974e-06
-0.497,-4.96574e-06
-0.496,-4.95674e-06
-0.495,-4.94174e-06
-0.494,-4.93074e-06
-0.493,-4.91874e-06
-0.492,-4.90774e-06
-0.491,-4.89474e-06
-0.49,-4.88374e-06
-0.489,-4.87074e-06
-0.488,-4.86174e-06
-0.487,-4.84774e-06
-0.486,-4.83774e-06
-0.485,-4.82474e-06
-0.484,-4.81374e-06
-0.483,-4.80174e-06
-0.482,-4.79174e-06
-0.481,-4.77874e-06
-0.48,-4.76874e-06
-0.479,-4.75574e-06
-0.478,-4.74574e-06
-0.477,-4.73374e-06
-0.476,-4.72274e-06
-0.475,-4.71174e-06
-0.474,-4.70074e-06
-0.473,-4.68774e-06
-0.472,-4.67874e-06
-0.471,-4.66574e-06
-0.47,-4.65574e-06
-0.469,-4.64374e-06
-0.468,-4.63374e-06
-0.467,-4.62174e-06
-0.466,-4.61174e-06
-0.465,-4.59974e-06
-0.464,-4.59074e-06
-0.463,-4.57774e-06
-0.462,-4.56874e-06
-0.461,-4.55674e-06
-0.46,-4.54674e-06
-0.459,-4.53474e-06
-0.458,-4.52474e-06
-0.457,-4.51274e-06
-0.456,-4.50474e-06
-0.455,-4.49174e-06
-0.454,-4.48274e-06
-0.453,-4.47074e-06
-0.452,-4.46074e-06
-0.451,-4.45074e-06
-0.45,-4.44074e-06
-0.449,-4.42874e-06
-0.448,-4.41974e-06
-0.447,-4.40774e-06
-0.446,-4.39974e-06
-0.445,-4.38874e-06
-0.444,-4.37874e-06
-0.443,-4.36774e-06
-0.442,-4.35774e-06
-0.441,-4.34574e-06
-0.44,-4.33874e-06
-0.439,-4.32674e-06
-0.438,-4.31774e-06
-0.437,-4.30674e-06
-0.436,-4.29674e-06
-0.435,-4.28574e-06
-0.434,-4.27774e-06
-0.433,-4.26574e-06
-0.432,-4.25874e-06
-0.431,-4.24574e-06
-0.43,-4.23774e-06
-0.429,-4.22674e-06
-0.428,-4.21774e-06
-0.427,-4.20774e-06
-0.426,-4.19974e-06
-0.425,-4.18774e-06
-0.424,-4.18074e-06
-0.423,-4.16774e-06
-0.422,-4.16074e-06
-0.421,-4.14974e-06
-0.42,-4.14074e-06
-0.419,-4.13174e-06
-0.418,-4.12274e-06
-0.417,-4.11174e-06
-0.416,-4.10374e-06
-0.415,-4.09174e-06
-0.414,-4.08474e-06
-0.413,-4.07474e-06
-0.412,-4.06574e-06
-0.411,-4.05574e-06
-0.41,-4.04674e-06
-0.409,-4.03674e-06
-0.408,-4.02974e-06
-0.407,-4.01774e-06
-0.406,-4.01074e-06
-0.405,-4.00074e-06
-0.404,-3.99074e-06
-0.403,-3.98174e-06
-0.402,-3.97374e-06
-0.401,-3.96174e-06
-0.4,-3.95574e-06
-0.399,-3.94474e-06
-0.398,-3.93774e-06
-0.397,-3.92674e-06
-0.396,-3.91774e-06
-0.395,-3.90874e-06
-0.394,-3.90074e-06
-0.393,-3.88874e-06
-0.392,-3.88274e-06
-0.391,-3.87174e-06
-0.39,-3.86374e-06
-0.389,-3.85374e-06
-0.388,-3.84574e-06
-0.387,-3.83774e-06
-0.386,-3.82974e-06
-0.385,-3.81774e-06
-0.384,-3.80974e-06
-0.383,-3.79974e-06
-0.382,-3.79274e-06
-0.381,-3.78274e-06
-0.38,-3.77374e-06
-0.379,-3.76374e-06
-0.378,-3.75574e-06
-0.377,-3.74474e-06
-0.376,-3.73874e-06
-0.375,-3.72774e-06
