"Potential, V","Current, A"
-0.017,-1.67973e-07
-0.018,-1.70541e-07
-0.019,-1.83109e-07
-0.02,-1.94677e-07
-0.021,-1.97244e-07
-0.022,-2.11812e-07
-0.023,-2.1138e-07
-0.024,-2.23948e-07
-0.025,-2.32516e-07
-0.026,-2.41084e-07
-0.027,-2.46652e-07
-0.028,-2.7122e-07
-0.029,-2.60788e-07
-0.03,-2.88356e-07
-0.031,-2.87924e-07
-0.032,-3.05492e-07
-0.033,-3.1206e-07
-0.034,-3.26628e-07
-0.035,-3.32196e-07
-0.036,-3.53764e-07
-0.037,-3.56331e-07
-0.038,-3.85899e-07
-0.039,-3.85467e-07
-0.04,-4.07035e-07
-0.041,-4.15603e-07
-0.042,-4.30171e-07
-0.043,-4.45739e-07
-0.044,-4.72307e-07
-0.045,-4.77875e-07
-0.046,-5.02443e-07
-0.047,-5.14011e-07
-0.048,-5.32579e-07
-0.049,-5.50147e-07
-0.05,-5.65715e-07
-0.051,-5.89283e-07
-0.052,-6.16851e-07
-0.053,-6.34418e-07
-0.054,-6.61986e-07
-0.055,-6.85554e-07
-0.056,-7.01122e-07
-0.057,-7.3669e-07
-0.058,-7.52258e-07
-0.059,-7.88826e-07
-0.06,-8.09394e-07
-0.061,-8.42962e-07
-0.062,-8.7353e-07
-0.063,-9.06098e-07
-0.064,-9.30666e-07
-0.065,-9.76234e-07
-0.066,-9.90802e-07
-0.067,-1.03937e-06
-0.068,-1.07294e-06
-0.069,-1.11551e-06
-0.07,-1.14907e-06
-0.071,-1.20064e-06
-0.072,-1.22821e-06
-0.073,-1.28278e-06
-0.074,-1.31635e-06
-0.075,-1.37391e-06
-0.076,-1.41948e-06
-0.077,-1.47405e-06
-0.078,-1.52262e-06
-0.079,-1.58118e-06
-0.08,-1.62375e-06
-0.081,-1.69332e-06
-0.082,-1.73589e-06
-0.083,-1.81246e-06
-0.084,-1.87602e-06
-0.085,-1.93759e-06
-0.086,-2.01316e-06
-0.087,-2.08073e-06
-0.088,-2.1543e-06
-0.089,-2.22986e-06
-0.09,-2.30943e-06
-0.091,-2.389e-06
-0.092,-2.48057e-06
-0.093,-2.55414e-06
-0.094,-2.6637e-06
-0.095,-2.74027e-06
-0.096,-2.84684e-06
-0.097,-2.93841e-06
-0.098,-3.04298e-06
-0.099,-3.14054e-06
-0.1,-3.26311e-06
-0.101,-3.36068e-06
-0.102,-3.50125e-06
-0.103,-3.61482e-06
-0.104,-3.74338e-06
-0.105,-3.85895e-06
-0.106,-3.99352e-06
-0.107,-4.12809e-06
-0.108,-4.28165e-06
-0.109,-4.41322e-06
-0.11,-4.57879e-06
-0.111,-4.71936e-06
-0.112,-4.88693e-06
-0.113,-5.04049e-06
-0.114,-5.20606e-06
-0.115,-5.38663e-06
-0.116,-5.5762e-06
-0.117,-5.74777e-06
-0.118,-5.94633e-06
-0.119,-6.1399e-06
-0.12,-6.33247e-06
-0.121,-6.55004e-06
-0.122,-6.74561e-06
-0.123,-6.97317e-06
-0.124,-7.19074e-06
-0.125,-7.42331e-06
-0.126,-7.65588e-06
-0.127,-7.91045e-06
-0.128,-8.14901e-06
-0.129,-8.41258e-06
-0.13,-8.64215e-06
-0.131,-8.92372e-06
-0.132,-9.18329e-06
-0.133,-9.46285e-06
-0.134,-9.74242e-06
-0.135,-1.0052e-05
-0.136,-1.03316e-05
-0.137,-1.06511e-05
-0.138,-1.09207e-05
-0.139,-1.12703e-05
-0.14,-1.15598e-05
-0.141,-1.19094e-05
-0.142,-1.2239e-05
-0.143,-1.25885e-05
-0.144,-1.29081e-05
-0.145,-1.32677e-05
-0.146,-1.35872e-05
-0.147,-1.39768e-05
-0.148,-1.43364e-05
-0.149,-1.47059e-05
-0.15,-1.50855e-05
-0.151,-1.54651e-05
-0.152,-1.58446e-05
-0.153,-1.62342e-05
-0.154,-1.66138e-05
-0.155,-1.70133e-05
-0.156,-1.74229e-05
-0.157,-1.78125e-05
-0.158,-1.82321e-05
-0.159,-1.86316e-05
-0.16,-1.90612e-05
-0.161,-1.94708e-05
-0.162,-1.98803e-05
-0.163,-2.02799e-05
-0.164,-2.07195e-05
-0.165,-2.1129e-05
-0.166,-2.15786e-05
-0.167,-2.19782e-05
-0.168,-2.24177e-05
-0.169,-2.28273e-05
-0.17,-2.32469e-05
-0.171,-2.36464e-05
-0.172,-2.4086e-05
-0.173,-2.44756e-05
-0.174,-2.49251e-05
-0.175,-2.53047e-05
-0.176,-2.57343e-05
-0.177,-2.61138e-05
-0.178,-2.65134e-05
-0.179,-2.6903e-05
-0.18,-2.73025e-05
-0.181,-2.76721e-05
-0.182,-2.80717e-05
-0.183,-2.84313e-05
-0.184,-2.87908e-05
-0.185,-2.91604e-05
-0.186,-2.949e-05
-0.187,-2.98395e-05
-0.188,-3.01591e-05
-0.189,-3.04987e-05
-0.19,-3.08182e-05
-0.191,-3.11178e-05
-0.192,-3.14274e-05
-0.193,-3.17369e-05
-0.194,-3.19665e-05
-0.195,-3.22661e-05
-0.196,-3.24956e-05
-0.197,-3.27552e-05
-0.198,-3.29848e-05
-0.199,-3.32443e-05
-0.2,-3.34239e-05
-0.201,-3.36535e-05
-0.202,-3.3783e-05
-0.203,-3.40026e-05
-0.204,-3.41422e-05
-0.205,-3.43417e-05
-0.206,-3.44613e-05
-0.207,-3.46109e-05
-0.208,-3.47004e-05
-0.209,-3.483e-05
-0.21,-3.48896e-05
-0.211,-3.49892e-05
-0.212,-3.50487e-05
-0.213,-3.51183e-05
-0.214,-3.51579e-05
-0.215,-3.52074e-05
-0.216,-3.5227e-05
-0.217,-3.52466e-05
-0.218,-3.52461e-05
-0.219,-3.52357e-05
-0.22,-3.52253e-05
-0.221,-3.51948e-05
-0.222,-3.51744e-05
-0.223,-3.5124e-05
-0.224,-3.50835e-05
-0.225,-3.50131e-05
-0.226,-3.49327e-05
-0.227,-3.48522e-05
-0.228,-3.47818e-05
-0.229,-3.46714e-05
-0.23,-3.46109e-05
-0.231,-3.44805e-05
-0.232,-3.43901e-05
-0.233,-3.42596e-05
-0.234,-3.41292e-05
-0.235,-3.39988e-05
-0.236,-3.38784e-05
-0.237,-3.37279e-05
-0.238,-3.36075e-05
-0.239,-3.34471e-05
-0.24,-3.33166e-05
-0.241,-3.31562e-05
-0.242,-3.29858e-05
-0.243,-3.28453e-05
-0.244,-3.26849e-05
-0.245,-3.25145e-05
-0.246,-3.2364e-05
-0.247,-3.21936e-05
-0.248,-3.20232e-05
-0.249,-3.18627e-05
-0.25,-3.16823e-05
-0.251,-3.15219e-05
-0.252,-3.13514e-05
-0.253,-3.1181e-05
-0.254,-3.10106e-05
-0.255,-3.08501e-05
-0.256,-3.06597e-05
-0.257,-3.05093e-05
-0.258,-3.02988e-05
-0.259,-3.01684e-05
-0.26,-2.9968e-05
-0.261,-2.98275e-05
-0.262,-2.96371e-05
-0.263,-2.94967e-05
-0.264,-2.93063e-05
-0.265,-2.91558e-05
-0.266,-2.89654e-05
-0.267,-2.8825e-05
-0.268,-2.86445e-05
-0.269,-2.85041e-05
-0.27,-2.83337e-05
-0.271,-2.81832e-05
-0.272,-2.80228e-05
-0.273,-2.78624e-05
-0.274,-2.77019e-05
-0.275,-2.75615e-05
-0.276,-2.74011e-05
-0.277,-2.72506e-05
-0.278,-2.71302e-05
-0.279,-2.69598e-05
-0.28,-2.68193e-05
-0.281,-2.66789e-05
-0.282,-2.65385e-05
-0.283,-2.6388e-05
-0.284,-2.62676e-05
-0.285,-2.61172e-05
-0.286,-2.59967e-05
-0.287,-2.58463e-05
-0.288,-2.57359e-05
-0.289,-2.55955e-05
-0.29,-2.5465e-05
-0.291,-2.53346e-05
-0.292,-2.52242e-05
-0.293,-2.50837e-05
-0.294,-2.49833e-05
-0.295,-2.48529e-05
-0.296,-2.47324e-05
-0.297,-2.4612e-05
-0.298,-2.44916e-05
-0.299,-2.43811e-05
-0.3,-2.42807e-05
-0.301,-2.41503e-05
-0.302,-2.40598e-05
-0.303,-2.39394e-05
-0.304,-2.3829e-05
-0.305,-2.37385e-05
-0.306,-2.36181e-05
-0.307,-2.35377e-05
-0.308,-2.34272e-05
-0.309,-2.33268e-05
-0.31,-2.32264e-05
-0.311,-2.31359e-05
-0.312,-2.30255e-05
-0.313,-2.29451e-05
-0.314,-2.28346e-05
-0.315,-2.27542e-05
-0.316,-2.26538e-05
-0.317,-2.25734e-05
-0.318,-2.24829e-05
-0.319,-2.24025e-05
-0.32,-2.23021e-05
-0.321,-2.22316e-05
-0.322,-2.21212e-05
-0.323,-2.20608e-05
-0.324,-2.19703e-05
-0.325,-2.18899e-05
-0.326,-2.18095e-05
-0.327,-2.1739e-05
-0.328,-2.16486e-05
-0.329,-2.15782e-05
-0.33,-2.14877e-05
-0.331,-2.14273e-05
-0.332,-2.13569e-05
-0.333,-2.12764e-05
-0.334,-2.1216e-05
-0.335,-2.11356e-05
-0.336,-2.10651e-05
-0.337,-2.09847e-05
-0.338,-2.09143e-05
-0.339,-2.08538e-05
-0.34,-2.08034e-05
-0.341,-2.0713e-05
-0.342,-2.06726e-05
-0.343,-2.05921e-05
-0.344,-2.05317e-05
-0.345,-2.04613e-05
-0.346,-2.04008e-05
-0.347,-2.03304e-05
-0.348,-2.029e-05
-0.349,-2.02095e-05
-0.35,-2.01791e-05
-0.351,-2.00987e-05
-0.352,-2.00582e-05
-0.353,-1.99778e-05
-0.354,-1.99274e-05
-0.355,-1.98669e-05
-0.356,-1.98265e-05
-0.357,-1.97561e-05
-0.358,-1.97156e-05
-0.359,-1.96552e-05
-0.36,-1.96048e-05
-0.361,-1.95443e-05
-0.362,-1.94939e-05
-0.363,-1.94435e-05
-0.364,-1.9403e-05
-0.365,-1.93526e-05
-0.366,-1.92922e-05
-0.367,-1.92518e-05
-0.368,-1.91913e-05
-0.369,-1.91509e-05
-0.37,-1.91005e-05
-0.371,-1.906e-05
-0.372,-1.90096e-05
-0.373,-1.89792e-05
-0.374,-1.89187e-05
-0.375,-1.88883e-05
-0.376,-1.88279e-05
-0.377,-1.87974e-05
-0.378,-1.8737e-05
-0.379,-1.87166e-05
-0.38,-1.86561e-05
-0.381,-1.86257e-05
-0.382,-1.85853e-05
-0.383,-1.85548e-05
-0.384,-1.85044e-05
-0.385,-1.8474e-05
-0.386,-1.84135e-05
-0.387,-1.83931e-05
-0.388,-1.83427e-05
-0.389,-1.83122e-05
-0.39,-1.82718e-05
-0.391,-1.82414e-05
-0.392,-1.81909e-05
-0.393,-1.81605e-05
-0.394,-1.81201e-05
-0.395,-1.80897e-05
-0.396,-1.80692e-05
-0.397,-1.80288e-05
-0.398,-1.79984e-05
-0.399,-1.79579e-05
-0.4,-1.79275e-05
-0.401,-1.78871e-05
-0.402,-1.78566e-05
-0.403,-1.78262e-05
-0.404,-1.78058e-05
-0.405,-1.77653e-05
-0.406,-1.77449e-05
-0.407,-1.77045e-05
-0.408,-1.7684e-05
-0.409,-1.76436e-05
-0.41,-1.76232e-05
-0.411,-1.75827e-05
-0.412,-1.75623e-05
-0.413,-1.75319e-05
-0.414,-1.75114e-05
-0.415,-1.7471e-05
-0.416,-1.74606e-05
-0.417,-1.74201e-05
-0.418,-1.73997e-05
-0.419,-1.73693e-05
-0.42,-1.73489e-05
-0.421,-1.73184e-05
-0.422,-1.7308e-05
-0.423,-1.72776e-05
-0.424,-1.72471e-05
-0.425,-1.72267e-05
-0.426,-1.71963e-05
-0.427,-1.71758e-05
-0.428,-1.71554e-05
-0.429,-1.7135e-05
-0.43,-1.71145e-05
-0.431,-1.70941e-05
-0.432,-1.70637e-05
-0.433,-1.70532e-05
-0.434,-1.70128e-05
-0.435,-1.70124e-05
-0.436,-1.69819e-05
-0.437,-1.69715e-05
-0.438,-1.69411e-05
-0.439,-1.69306e-05
-0.44,-1.69002e-05
-0.441,-1.68898e-05
-0.442,-1.68593e-05
-0.443,-1.68589e-05
-0.444,-1.68285e-05
-0.445,-1.6818e-05
-0.446,-1.67976e-05
-0.447,-1.67872e-05
-0.448,-1.67568e-05
-0.449,-1.67563e-05
-0.45,-1.67159e-05
-0.451,-1.67055e-05
-0.452,-1.6695e-05
-0.453,-1.66746e-05
-0.454,-1.66742e-05
-0.455,-1.66537e-05
-0.456,-1.66333e-05
-0.457,-1.66229e-05
-0.458,-1.66024e-05
-0.459,-1.6582e-05
-0.46,-1.65816e-05
-0.461,-1.65511e-05
-0.462,-1.65607e-05
-0.463,-1.65303e-05
-0.464,-1.65198e-05
-0.465,-1.64994e-05
-0.466,-1.6499e-05
-0.467,-1.64785e-05
-0.468,-1.64781e-05
-0.469,-1.64477e-05
-0.47,-1.64472e-05
-0.471,-1.64268e-05
-0.472,-1.64264e-05
-0.473,-1.6406e-05
-0.474,-1.63955e-05
-0.475,-1.63751e-05
-0.476,-1.63747e-05
-0.477,-1.63542e-05
-0.478,-1.63538e-05
-0.479,-1.63334e-05
-0.48,-1.63229e-05
-0.481,-1.63125e-05
-0.482,-1.63021e-05
-0.483,-1.63016e-05
-0.484,-1.62812e-05
-0.485,-1.62708e-05
-0.486,-1.62703e-05
-0.487,-1.62599e-05
-0.488,-1.62395e-05
-0.489,-1.6239e-05
-0.49,-1.62186e-05
-0.491,-1.62182e-05
-0.492,-1.61977e-05
-0.493,-1.62073e-05
-0.494,-1.61869e-05
-0.495,-1.61864e-05
-0.496,-1.6166e-05
-0.497,-1.61656e-05
-0.498,-1.61452e-05
-0.499,-1.61547e-05
-0.5,-1.61343e-05
-0.501,-1.61339e-05
-0.502,-1.61134e-05
-0.503,-1.6113e-05
-0.504,-1.60926e-05
-0.505,-1.61021e-05
-0.506,-1.60717e-05
-0.507,-1.60713e-05
-0.508,-1.60708e-05
-0.509,-1.60604e-05
-0.51,-1.605e-05
-0.511,-1.60495e-05
-0.512,-1.60391e-05
-0.513,-1.60287e-05
-0.514,-1.60182e-05
-0.515,-1.60078e-05
-0.516,-1.60074e-05
-0.517,-1.59869e-05
-0.518,-1.59965e-05
-0.519,-1.59861e-05
-0.52,-1.59756e-05
-0.521,-1.59652e-05
-0.522,-1.59548e-05
-0.523,-1.59443e-05
-0.524,-1.59539e-05
-0.525,-1.59335e-05
-0.526,-1.59431e-05
-0.527,-1.59226e-05
-0.528,-1.59222e-05
-0.529,-1.59018e-05
-0.53,-1.59013e-05
-0.531,-1.58909e-05
-0.532,-1.59005e-05
-0.533,-1.587e-05
-0.534,-1.58896e-05
-0.535,-1.58692e-05
-0.536,-1.58587e-05
-0.537,-1.58583e-05
-0.538,-1.58479e-05
-0.539,-1.58374e-05
-0.54,-1.5837e-05
-0.541,-1.58266e-05
-0.542,-1.58261e-05
-0.543,-1.58257e-05
-0.544,-1.58053e-05
-0.545,-1.58048e-05
-0.546,-1.57844e-05
-0.547,-1.5794e-05
-0.548,-1.57835e-05
-0.549,-1.57831e-05
-0.55,-1.57727e-05
-0.551,-1.57723e-05
-0.552,-1.57518e-05
-0.553,-1.57614e-05
-0.554,-1.5731e-05
-0.555,-1.57405e-05
-0.556,-1.57301e-05
-0.557,-1.57297e-05
-0.558,-1.57192e-05
-0.559,-1.57188e-05
-0.56,-1.56984e-05
-0.561,-1.57079e-05
-0.562,-1.56875e-05
-0.563,-1.56971e-05
-0.564,-1.56766e-05
-0.565,-1.56762e-05
-0.566,-1.56658e-05
-0.567,-1.56653e-05
-0.568,-1.56549e-05
-0.569,-1.56545e-05
-0.57,-1.5644e-05
-0.571,-1.56336e-05
-0.572,-1.56432e-05
-0.573,-1.56227e-05
-0.574,-1.56323e-05
-0.575,-1.56219e-05
-0.576,-1.56114e-05
-0.577,-1.5601e-05
-0.578,-1.56006e-05
-0.579,-1.55902e-05
-0.58,-1.55897e-05
-0.581,-1.55693e-05
-0.582,-1.55889e-05
-0.583,-1.55684e-05
-0.584,-1.5568e-05
-0.585,-1.55576e-05
-0.586,-1.55571e-05
-0.587,-1.55467e-05
-0.588,-1.55463e-05
-0.589,-1.55358e-05
-0.59,-1.55454e-05
-0.591,-1.5525e-05
-0.592,-1.55245e-05
-0.593,-1.55141e-05
-0.594,-1.55037e-05
-0.595,-1.55032e-05
-0.596,-1.55028e-05
-0.597,-1.54924e-05
-0.598,-1.54919e-05
-0.599,-1.54815e-05
-0.6,-1.49411e-05
-0.599,-1.37815e-05
-0.598,-1.34819e-05
-0.597,-1.33124e-05
-0.596,-1.31528e-05
-0.595,-1.30432e-05
-0.594,-1.29037e-05
-0.593,-1.28141e-05
-0.592,-1.27045e-05
-0.591,-1.2615e-05
-0.59,-1.25154e-05
-0.589,-1.24458e-05
-0.588,-1.23563e-05
-0.587,-1.22967e-05
-0.586,-1.22071e-05
-0.585,-1.21476e-05
-0.584,-1.2078e-05
-0.583,-1.20084e-05
-0.582,-1.19289e-05
-0.581,-1.18793e-05
-0.58,-1.18097e-05
-0.579,-1.17602e-05
-0.578,-1.16906e-05
-0.577,-1.1641e-05
-0.576,-1.15714e-05
-0.575,-1.15219e-05
-0.574,-1.14623e-05
-0.573,-1.14227e-05
-0.572,-1.13632e-05
-0.571,-1.13136e-05
-0.57,-1.1264e-05
-0.569,-1.12145e-05
-0.568,-1.11749e-05
-0.567,-1.11053e-05
-0.566,-1.10658e-05
-0.565,-1.10262e-05
-0.564,-1.09866e-05
-0.563,-1.09371e-05
-0.562,-1.08975e-05
-0.561,-1.08479e-05
-0.56,-1.08184e-05
-0.559,-1.07488e-05
-0.558,-1.07192e-05
-0.557,-1.06697e-05
-0.556,-1.06401e-05
-0.555,-1.05905e-05
-0.554,-1.0561e-05
-0.553,-1.05114e-05
-0.552,-1.04918e-05
-0.551,-1.04323e-05
-0.55,-1.03927e-05
-0.549,-1.03531e-05
-0.548,-1.03235e-05
-0.547,-1.0294e-05
-0.546,-1.02544e-05
-0.545,-1.02148e-05
-0.544,-1.01753e-05
-0.543,-1.01357e-05
-0.542,-1.01061e-05
-0.541,-1.00766e-05
-0.54,-1.0037e-05
-0.539,-1.00174e-05
-0.538,-9.96787e-06
-0.537,-9.9383e-06
-0.536,-9.89873e-06
-0.535,-9.86916e-06
-0.534,-9.8296e-06
-0.533,-9.81003e-06
-0.532,-9.76046e-06
-0.531,-9.75089e-06
-0.53,-9.70132e-06
-0.529,-9.68176e-06
-0.528,-9.65219e-06
-0.527,-9.61262e-06
-0.526,-9.57305e-06
-0.525,-9.55348e-06
-0.524,-9.51392e-06
-0.523,-9.50435e-06
-0.522,-9.45478e-06
-0.521,-9.43521e-06
-0.52,-9.39564e-06
-0.519,-9.36608e-06
-0.518,-9.33651e-06
-0.517,-9.31694e-06
-0.516,-9.28737e-06
-0.515,-9.25781e-06
-0.514,-9.22824e-06
-0.513,-9.19867e-06
-0.512,-9.1691e-06
-0.511,-9.12953e-06
-0.51,-9.10997e-06
-0.509,-9.0804e-06
-0.508,-9.06083e-06
-0.507,-9.03126e-06
-0.506,-9.00169e-06
-0.505,-8.97213e-06
-0.504,-8.95256e-06
-0.503,-8.90299e-06
-0.502,-8.89342e-06
-0.501,-8.86385e-06
-0.5,-8.84429e-06
-0.499,-8.81472e-06
-0.498,-8.79515e-06
-0.497,-8.75558e-06
-0.496,-8.74601e-06
-0.495,-8.69645e-06
-0.494,-8.68688e-06
-0.493,-8.65731e-06
-0.492,-8.62774e-06
-0.491,-8.60817e-06
-0.49,-8.57861e-06
-0.489,-8.54904e-06
-0.488,-8.52947e-06
-0.487,-8.4969e-06
-0.486,-8.47033e-06
-0.485,-8.45877e-06
-0.484,-8.4222e-06
-0.483,-8.41363e-06
-0.482,-8.38006e-06
-0.481,-8.3615e-06
-0.48,-8.32593e-06
-0.479,-8.30436e-06
-0.478,-8.27379e-06
-0.477,-8.26222e-06
-0.476,-8.22566e-06
-0.475,-8.22009e-06
-0.474,-8.17752e-06
-0.473,-8.16895e-06
-0.472,-8.13238e-06
-0.471,-8.10882e-06
-0.47,-8.08125e-06
-0.469,-8.07268e-06
-0.468,-8.03311e-06
-0.467,-8.02154e-06
-0.466,-7.99098e-06
-0.465,-7.97641e-06
-0.464,-7.94284e-06
-0.463,-7.91527e-06
-0.462,-7.8917e-06
-0.461,-7.87614e-06
-0.46,-7.84957e-06
-0.459,-7.831e-06
-0.458,-7.80443e-06
-0.457,-7.78286e-06
-0.456,-7.7683e-06
-0.455,-7.72573e-06
-0.454,-7.71416e-06
-0.453,-7.68659e-06
-0.452,-7.67203e-06
-0.451,-7.64746e-06
-0.45,-7.63289e-06
-0.449,-7.59632e-06
-0.448,-7.58075e-06
-0.447,-7.54519e-06
-0.446,-7.53562e-06
-0.445,-7.50605e-06
-0.444,-7.48748e-06
-0.443,-7.46691e-06
-0.442,-7.44835e-06
-0.441,-7.41278e-06
-0.44,-7.41021e-06
-0.439,-7.36764e-06
-0.438,-7.36107e-06
-0.437,-7.32851e-06
-0.436,-7.30994e-06
-0.435,-7.28637e-06
-0.434,-7.2678e-06
-0.433,-7.24723e-06
-0.432,-7.22267e-06
-0.431,-7.1961e-06
-0.43,-7.17453e-06
-0.429,-7.15996e-06
-0.428,-7.12939e-06
-0.427,-7.12383e-06
-0.426,-7.09326e-06
-0.425,-7.07869e-06
-0.424,-7.05112e-06
-0.423,-7.03055e-06
-0.422,-6.99999e-06
-0.421,-6.99442e-06
-0.42,-6.95485e-06
-0.419,-6.95828e-06
-0.418,-6.91872e-06
-0.417,-6.91315e-06
-0.416,-6.87658e-06
-0.415,-6.85901e-06
-0.414,-6.83444e-06
-0.413,-6.82288e-06
-0.412,-6.78931e-06
-0.411,-6.78974e-06
-0.41,-6.74717e-06
-0.409,-6.7386e-06
-0.408,-6.71104e-06
-0.407,-6.69047e-06
-0.406,-6.6629e-06
-0.405,-6.65133e-06
-0.404,-6.62076e-06
-0.403,-6.6092e-06
-0.402,-6.58863e-06
-0.401,-6.56106e-06
-0.4,-6.55549e-06
-0.399,-6.51592e-06
-0.398,-6.50436e-06
-0.397,-6.47679e-06
-0.396,-6.46222e-06
-0.395,-6.44065e-06
-0.394,-6.42608e-06
-0.393,-6.39552e-06
-0.392,-6.38695e-06
-0.391,-6.34738e-06
-0.39,-6.33881e-06
-0.389,-6.30825e-06
-0.388,-6.29668e-06
-0.387,-6.27511e-06
-0.386,-6.25754e-06
-0.385,-6.22697e-06
-0.384,-6.22141e-06
-0.383,-6.17884e-06
-0.382,-6.17027e-06
-0.381,-6.1427e-06
-0.38,-6.12813e-06
-0.379,-6.10757e-06
-0.378,-6.086e-06
-0.377,-6.05843e-06
-0.376,-6.04686e-06
-0.375,-6.01729e-06
