"Potential, V","Current, A"
-0.122,-8.32842e-07
-0.123,-8.61212e-07
-0.124,-8.89981e-07
-0.125,-9.19651e-07
-0.126,-9.50421e-07
-0.127,-9.81691e-07
-0.128,-1.01456e-06
-0.129,-1.04853e-06
-0.13,-1.0815e-06
-0.131,-1.11647e-06
-0.132,-1.15244e-06
-0.133,-1.18841e-06
-0.134,-1.22638e-06
-0.135,-1.26535e-06
-0.136,-1.30432e-06
-0.137,-1.34529e-06
-0.138,-1.38526e-06
-0.139,-1.42823e-06
-0.14,-1.4712e-06
-0.141,-1.51517e-06
-0.142,-1.56014e-06
-0.143,-1.60511e-06
-0.144,-1.65108e-06
-0.145,-1.69805e-06
-0.146,-1.74502e-06
-0.147,-1.79399e-06
-0.148,-1.84396e-06
-0.149,-1.89393e-06
-0.15,-1.9449e-06
-0.151,-1.99587e-06
-0.152,-2.04783e-06
-0.153,-2.0998e-06
-0.154,-2.15177e-06
-0.155,-2.20674e-06
-0.156,-2.26071e-06
-0.157,-2.31368e-06
-0.158,-2.36965e-06
-0.159,-2.42462e-06
-0.16,-2.47959e-06
-0.161,-2.53556e-06
-0.162,-2.59153e-06
-0.163,-2.6485e-06
-0.164,-2.70347e-06
-0.165,-2.75844e-06
-0.166,-2.81541e-06
-0.167,-2.87138e-06
-0.168,-2.92635e-06
-0.169,-2.98132e-06
-0.17,-3.03529e-06
-0.171,-3.09026e-06
-0.172,-3.14423e-06
-0.173,-3.1982e-06
-0.174,-3.25117e-06
-0.175,-3.30214e-06
-0.176,-3.35311e-06
-0.177,-3.40508e-06
-0.178,-3.45405e-06
-0.179,-3.50402e-06
-0.18,-3.55199e-06
-0.181,-3.59796e-06
-0.182,-3.64393e-06
-0.183,-3.6879e-06
-0.184,-3.73187e-06
-0.185,-3.77384e-06
-0.186,-3.81581e-06
-0.187,-3.85578e-06
-0.188,-3.89275e-06
-0.189,-3.92972e-06
-0.19,-3.96669e-06
-0.191,-3.99966e-06
-0.192,-4.03363e-06
-0.193,-4.0656e-06
-0.194,-4.09357e-06
-0.195,-4.12254e-06
-0.196,-4.14851e-06
-0.197,-4.17247e-06
-0.198,-4.19744e-06
-0.199,-4.21941e-06
-0.2,-4.24038e-06
-0.201,-4.26035e-06
-0.202,-4.27732e-06
-0.203,-4.29429e-06
-0.204,-4.30826e-06
-0.205,-4.32423e-06
-0.206,-4.3372e-06
-0.207,-4.34617e-06
-0.208,-4.35514e-06
-0.209,-4.36211e-06
-0.21,-4.36908e-06
-0.211,-4.37505e-06
-0.212,-4.38002e-06
-0.213,-4.38199e-06
-0.214,-4.38396e-06
-0.215,-4.38393e-06
-0.216,-4.3839e-06
-0.217,-4.38387e-06
-0.218,-4.38084e-06
-0.219,-4.37881e-06
-0.22,-4.37378e-06
-0.221,-4.36775e-06
-0.222,-4.36172e-06
-0.223,-4.35569e-06
-0.224,-4.34866e-06
-0.225,-4.34063e-06
-0.226,-4.3306e-06
-0.227,-4.32157e-06
-0.228,-4.31154e-06
-0.229,-4.30051e-06
-0.23,-4.29048e-06
-0.231,-4.27845e-06
-0.232,-4.26642e-06
-0.233,-4.25439e-06
-0.234,-4.24136e-06
-0.235,-4.22833e-06
-0.236,-4.2153e-06
-0.237,-4.20227e-06
-0.238,-4.18824e-06
-0.239,-4.17321e-06
-0.24,-4.15918e-06
-0.241,-4.14514e-06
-0.242,-4.12911e-06
-0.243,-4.11508e-06
-0.244,-4.10005e-06
-0.245,-4.08502e-06
-0.246,-4.06999e-06
-0.247,-4.05396e-06
-0.248,-4.03993e-06
-0.249,-4.0249e-06
-0.25,-4.00987e-06
-0.251,-3.99484e-06
-0.252,-3.97881e-06
-0.253,-3.96378e-06
-0.254,-3.94875e-06
-0.255,-3.93372e-06
-0.256,-3.91869e-06
-0.257,-3.90466e-06
-0.258,-3.88963e-06
-0.259,-3.8756e-06
-0.26,-3.86057e-06
-0.261,-3.84654e-06
-0.262,-3.83251e-06
-0.263,-3.81848e-06
-0.264,-3.80445e-06
-0.265,-3.79142e-06
-0.266,-3.77739e-06
-0.267,-3.76436e-06
-0.268,-3.75133e-06
-0.269,-3.7383e-06
-0.27,-3.72527e-06
-0.271,-3.71324e-06
-0.272,-3.70021e-06
-0.273,-3.68818e-06
-0.274,-3.67615e-06
-0.275,-3.66412e-06
-0.276,-3.65209e-06
-0.277,-3.64106e-06
-0.278,-3.63003e-06
-0.279,-3.619e-06
-0.28,-3.60797e-06
-0.281,-3.59694e-06
-0.282,-3.58691e-06
-0.283,-3.57688e-06
-0.284,-3.56685e-06
-0.285,-3.55681e-06
-0.286,-3.54678e-06
-0.287,-3.53775e-06
-0.288,-3.52772e-06
-0.289,-3.51869e-06
-0.29,-3.50966e-06
-0.291,-3.50163e-06
-0.292,-3.4926e-06
-0.293,-3.48357e-06
-0.294,-3.47554e-06
-0.295,-3.46751e-06
-0.296,-3.45948e-06
-0.297,-3.45145e-06
-0.298,-3.44442e-06
-0.299,-3.43639e-06
-0.3,-3.42936e-06
-0.301,-3.42233e-06
-0.302,-3.4153e-06
-0.303,-3.40827e-06
-0.304,-3.40224e-06
-0.305,-3.39521e-06
-0.306,-3.38918e-06
-0.307,-3.38315e-06
-0.308,-3.37712e-06
-0.309,-3.37109e-06
-0.31,-3.36606e-06
-0.311,-3.36003e-06
-0.312,-3.354e-06
-0.313,-3.34897e-06
-0.314,-3.34394e-06
-0.315,-3.33891e-06
-0.316,-3.33388e-06
-0.317,-3.32885e-06
-0.318,-3.32482e-06
-0.319,-3.31979e-06
-0.32,-3.31576e-06
-0.321,-3.31173e-06
-0.322,-3.3067e-06
-0.323,-3.30267e-06
-0.324,-3.29864e-06
-0.325,-3.29461e-06
-0.326,-3.29158e-06
-0.327,-3.28755e-06
-0.328,-3.28352e-06
-0.329,-3.28048e-06
-0.33,-3.27745e-06
-0.331,-3.27342e-06
-0.332,-3.27039e-06
-0.333,-3.26736e-06
-0.334,-3.26433e-06
-0.335,-3.2613e-06
-0.336,-3.25927e-06
-0.337,-3.25624e-06
-0.338,-3.25321e-06
-0.339,-3.25118e-06
-0.34,-3.24815e-06
-0.341,-3.24612e-06
-0.342,-3.24409e-06
-0.343,-3.24206e-06
-0.344,-3.24003e-06
-0.345,-3.238e-06
-0.346,-3.23597e-06
-0.347,-3.23394e-06
-0.348,-3.23191e-06
-0.349,-3.22988e-06
-0.35,-3.22885e-06
-0.351,-3.22682e-06
-0.352,-3.22579e-06
-0.353,-3.22376e-06
-0.354,-3.22273e-06
-0.355,-3.2207e-06
-0.356,-3.21967e-06
-0.357,-3.21864e-06
-0.358,-3.21761e-06
-0.359,-3.21658e-06
-0.36,-3.21555e-06
-0.361,-3.21452e-06
-0.362,-3.21249e-06
-0.363,-3.21246e-06
-0.364,-3.21143e-06
-0.365,-3.2104e-06
-0.366,-3.20937e-06
-0.367,-3.20834e-06
-0.368,-3.20831e-06
-0.369,-3.20728e-06
-0.37,-3.20625e-06
-0.371,-3.20622e-06
-0.372,-3.20519e-06
-0.373,-3.20515e-06
-0.374,-3.20412e-06
-0.375,-3.20409e-06
-0.376,-3.20306e-06
-0.377,-3.20303e-06
-0.378,-3.203e-06
-0.379,-3.20297e-06
-0.38,-3.20294e-06
-0.381,-3.20191e-06
-0.382,-3.20188e-06
-0.383,-3.20185e-06
-0.384,-3.20182e-06
-0.385,-3.20179e-06
-0.386,-3.20176e-06
-0.387,-3.20173e-06
-0.388,-3.2017e-06
-0.389,-3.20167e-06
-0.39,-3.20264e-06
-0.391,-3.20261e-06
-0.392,-3.20258e-06
-0.393,-3.20255e-06
-0.394,-3.20252e-06
-0.395,-3.20249e-06
-0.396,-3.20346e-06
-0.397,-3.20343e-06
-0.398,-3.2034e-06
-0.399,-3.20437e-06
-0.4,-3.20434e-06
-0.401,-3.20531e-06
-0.402,-3.20528e-06
-0.403,-3.20525e-06
-0.404,-3.20622e-06
-0.405,-3.20619e-06
-0.406,-3.20616e-06
-0.407,-3.20713e-06
-0.408,-3.2071e-06
-0.409,-3.20807e-06
-0.41,-3.20804e-06
-0.411,-3.20901e-06
-0.412,-3.20998e-06
-0.413,-3.20995e-06
-0.414,-3.21092e-06
-0.415,-3.21089e-06
-0.416,-3.21186e-06
-0.417,-3.21183e-06
-0.418,-3.21279e-06
-0.419,-3.21376e-06
-0.42,-3.21373e-06
-0.421,-3.2147e-06
-0.422,-3.21567e-06
-0.423,-3.21564e-06
-0.424,-3.21661e-06
-0.425,-3.21658e-06
-0.426,-3.21755e-06
-0.427,-3.21852e-06
-0.428,-3.21949e-06
-0.429,-3.21946e-06
-0.43,-3.22043e-06
-0.431,-3.2214e-06
-0.432,-3.22137e-06
-0.433,-3.22234e-06
-0.434,-3.22331e-06
-0.435,-3.22428e-06
-0.436,-3.22525e-06
-0.437,-3.22522e-06
-0.438,-3.22619e-06
-0.439,-3.22716e-06
-0.44,-3.22813e-06
-0.441,-3.2281e-06
-0.442,-3.22907e-06
-0.443,-3.23004e-06
-0.444,-3.23101e-06
-0.445,-3.23098e-06
-0.446,-3.23195e-06
-0.447,-3.23292e-06
-0.448,-3.23389e-06
-0.449,-3.23486e-06
-0.45,-3.23483e-06
-0.451,-3.2358e-06
-0.452,-3.23677e-06
-0.453,-3.23774e-06
-0.454,-3.23771e-06
-0.455,-3.23868e-06
-0.456,-3.23965e-06
-0.457,-3.24062e-06
-0.458,-3.24059e-06
-0.459,-3.24156e-06
-0.46,-3.24253e-06
-0.461,-3.2435e-06
-0.462,-3.24346e-06
-0.463,-3.24443e-06
-0.464,-3.2454e-06
-0.465,-3.24637e-06
-0.466,-3.24734e-06
-0.467,-3.24831e-06
-0.468,-3.24928e-06
-0.469,-3.25025e-06
-0.47,-3.25022e-06
-0.471,-3.25119e-06
-0.472,-3.25216e-06
-0.473,-3.25313e-06
-0.474,-3.2541e-06
-0.475,-3.25407e-06
-0.476,-3.25504e-06
-0.477,-3.25601e-06
-0.478,-3.25698e-06
-0.479,-3.25795e-06
-0.48,-3.25892e-06
-0.481,-3.25889e-06
-0.482,-3.25986e-06
-0.483,-3.26083e-06
-0.484,-3.2618e-06
-0.485,-3.26277e-06
-0.486,-3.26374e-06
-0.487,-3.26471e-06
-0.488,-3.26568e-06
-0.489,-3.26665e-06
-0.49,-3.26762e-06
-0.491,-3.26859e-06
-0.492,-3.26956e-06
-0.493,-3.26953e-06
-0.494,-3.2705e-06
-0.495,-3.27147e-06
-0.496,-3.27244e-06
-0.497,-3.27341e-06
-0.498,-3.27438e-06
-0.499,-3.27535e-06
-0.5,-3.27632e-06
-0.501,-3.27729e-06
-0.502,-3.27826e-06
-0.503,-3.27923e-06
-0.504,-3.2792e-06
-0.505,-3.28117e-06
-0.506,-3.28213e-06
-0.507,-3.2831e-06
-0.508,-3.28307e-06
-0.509,-3.28404e-06
-0.51,-3.28601e-06
-0.511,-3.28598e-06
-0.512,-3.28695e-06
-0.513,-3.28792e-06
-0.514,-3.28889e-06
-0.515,-3.29086e-06
-0.516,-3.29183e-06
-0.517,-3.2918e-06
-0.518,-3.29277e-06
-0.519,-3.29474e-06
-0.52,-3.29571e-06
-0.521,-3.29668e-06
-0.522,-3.29665e-06
-0.523,-3.29862e-06
-0.524,-3.29959e-06
-0.525,-3.30056e-06
-0.526,-3.30153e-06
-0.527,-3.3025e-06
-0.528,-3.30247e-06
-0.529,-3.30444e-06
-0.53,-3.30541e-06
-0.531,-3.30638e-06
-0.532,-3.30735e-06
-0.533,-3.30832e-06
-0.534,-3.30929e-06
-0.535,-3.31026e-06
-0.536,-3.31123e-06
-0.537,-3.3122e-06
-0.538,-3.31217e-06
-0.539,-3.31314e-06
-0.54,-3.31511e-06
-0.541,-3.31608e-06
-0.542,-3.31605e-06
-0.543,-3.31802e-06
-0.544,-3.31899e-06
-0.545,-3.31996e-06
-0.546,-3.32093e-06
-0.547,-3.3219e-06
-0.548,-3.32287e-06
-0.549,-3.32384e-06
-0.55,-3.3248e-06
-0.551,-3.32577e-06
-0.552,-3.32674e-06
-0.553,-3.32671e-06
-0.554,-3.32768e-06
-0.555,-3.32865e-06
-0.556,-3.32962e-06
-0.557,-3.33059e-06
-0.558,-3.33156e-06
-0.559,-3.33253e-06
-0.56,-3.3335e-06
-0.561,-3.33447e-06
-0.562,-3.33544e-06
-0.563,-3.33641e-06
-0.564,-3.33738e-06
-0.565,-3.33835e-06
-0.566,-3.33932e-06
-0.567,-3.34029e-06
-0.568,-3.34126e-06
-0.569,-3.34223e-06
-0.57,-3.3432e-06
-0.571,-3.34317e-06
-0.572,-3.34414e-06
-0.573,-3.34511e-06
-0.574,-3.34608e-06
-0.575,-3.34705e-06
-0.576,-3.34802e-06
-0.577,-3.34899e-06
-0.578,-3.34996e-06
-0.579,-3.34993e-06
-0.58,-3.3509e-06
-0.581,-3.35187e-06
-0.582,-3.35284e-06
-0.583,-3.35381e-06
-0.584,-3.35478e-06
-0.585,-3.35575e-06
-0.586,-3.35572e-06
-0.587,-3.35669e-06
-0.588,-3.35766e-06
-0.589,-3.35863e-06
-0.59,-3.3596e-06
-0.591,-3.36057e-06
-0.592,-3.36154e-06
-0.593,-3.36151e-06
-0.594,-3.36248e-06
-0.595,-3.36344e-06
-0.596,-3.36441e-06
-0.597,-3.36438e-06
-0.598,-3.36535e-06
-0.599,-3.36632e-06
-0.6,-3.35629e-06
-0.599,-3.32432e-06
-0.598,-3.30935e-06
-0.597,-3.30038e-06
-0.596,-3.29341e-06
-0.595,-3.28744e-06
-0.594,-3.28248e-06
-0.593,-3.27751e-06
-0.592,-3.27354e-06
-0.591,-3.26957e-06
-0.59,-3.2656e-06
-0.589,-3.26163e-06
-0.588,-3.25866e-06
-0.587,-3.25569e-06
-0.586,-3.25272e-06
-0.585,-3.24975e-06
-0.584,-3.24778e-06
-0.583,-3.24481e-06
-0.582,-3.24284e-06
-0.581,-3.23987e-06
-0.58,-3.2379e-06
-0.579,-3.23593e-06
-0.578,-3.23396e-06
-0.577,-3.23199e-06
-0.576,-3.23002e-06
-0.575,-3.22805e-06
-0.574,-3.22608e-06
-0.573,-3.22411e-06
-0.572,-3.22214e-06
-0.571,-3.22117e-06
-0.57,-3.2192e-06
-0.569,-3.21723e-06
-0.568,-3.21626e-06
-0.567,-3.21429e-06
-0.566,-3.21232e-06
-0.565,-3.21135e-06
-0.564,-3.20938e-06
-0.563,-3.20841e-06
-0.562,-3.20644e-06
-0.561,-3.20547e-06
-0.56,-3.2045e-06
-0.559,-3.20253e-06
-0.558,-3.20156e-06
-0.557,-3.19959e-06
-0.556,-3.19862e-06
-0.555,-3.19765e-06
-0.554,-3.19568e-06
-0.553,-3.19471e-06
-0.552,-3.19274e-06
-0.551,-3.19177e-06
-0.55,-3.1898e-06
-0.549,-3.18884e-06
-0.548,-3.18787e-06
-0.547,-3.1869e-06
-0.546,-3.18493e-06
-0.545,-3.18396e-06
-0.544,-3.18299e-06
-0.543,-3.18102e-06
-0.542,-3.18005e-06
-0.541,-3.17908e-06
-0.54,-3.17711e-06
-0.539,-3.17614e-06
-0.538,-3.17517e-06
-0.537,-3.1742e-06
-0.536,-3.17223e-06
-0.535,-3.17126e-06
-0.534,-3.17029e-06
-0.533,-3.16932e-06
-0.532,-3.16735e-06
-0.531,-3.16638e-06
-0.53,-3.16541e-06
-0.529,-3.16444e-06
-0.528,-3.16247e-06
-0.527,-3.1615e-06
-0.526,-3.16053e-06
-0.525,-3.15856e-06
-0.524,-3.15759e-06
-0.523,-3.15662e-06
-0.522,-3.15565e-06
-0.521,-3.15468e-06
-0.52,-3.15271e-06
-0.519,-3.15174e-06
-0.518,-3.15077e-06
-0.517,-3.1488e-06
-0.516,-3.14783e-06
-0.515,-3.14686e-06
-0.514,-3.14589e-06
-0.513,-3.14392e-06
-0.512,-3.14295e-06
-0.511,-3.14098e-06
-0.51,-3.14001e-06
-0.509,-3.13904e-06
-0.508,-3.13807e-06
-0.507,-3.1371e-06
-0.506,-3.13513e-06
-0.505,-3.13417e-06
-0.504,-3.1332e-06
-0.503,-3.13123e-06
-0.502,-3.13026e-06
-0.501,-3.12929e-06
-0.5,-3.12732e-06
-0.499,-3.12635e-06
-0.498,-3.12438e-06
-0.497,-3.12341e-06
-0.496,-3.12244e-06
-0.495,-3.12047e-06
-0.494,-3.1195e-06
-0.493,-3.11853e-06
-0.492,-3.11656e-06
-0.491,-3.11559e-06
-0.49,-3.11462e-06
-0.489,-3.11265e-06
-0.488,-3.11168e-06
-0.487,-3.11071e-06
-0.486,-3.10874e-06
-0.485,-3.10777e-06
-0.484,-3.1058e-06
-0.483,-3.10483e-06
-0.482,-3.10286e-06
-0.481,-3.10189e-06
-0.48,-3.10092e-06
-0.479,-3.09895e-06
-0.478,-3.09798e-06
-0.477,-3.09601e-06
-0.476,-3.09504e-06
-0.475,-3.09407e-06
-0.474,-3.0921e-06
-0.473,-3.09013e-06
-0.472,-3.08916e-06
-0.471,-3.08819e-06
-0.47,-3.08622e-06
-0.469,-3.08525e-06
-0.468,-3.08328e-06
-0.467,-3.08231e-06
-0.466,-3.08034e-06
-0.465,-3.07937e-06
-0.464,-3.0774e-06
-0.463,-3.07643e-06
-0.462,-3.07446e-06
-0.461,-3.0735e-06
-0.46,-3.07153e-06
-0.459,-3.07056e-06
-0.458,-3.06859e-06
-0.457,-3.06762e-06
-0.456,-3.06565e-06
-0.455,-3.06368e-06
-0.454,-3.06271e-06
-0.453,-3.06174e-06
-0.452,-3.05977e-06
-0.451,-3.0588e-06
-0.45,-3.05683e-06
-0.449,-3.05486e-06
-0.448,-3.05389e-06
-0.447,-3.05192e-06
-0.446,-3.05095e-06
-0.445,-3.04898e-06
-0.444,-3.04801e-06
-0.443,-3.04604e-06
-0.442,-3.04507e-06
-0.441,-3.0431e-06
-0.44,-3.04113e-06
-0.439,-3.04016e-06
-0.438,-3.03819e-06
-0.437,-3.03722e-06
-0.436,-3.03525e-06
-0.435,-3.03328e-06
-0.434,-3.03231e-06
-0.433,-3.03034e-06
-0.432,-3.02937e-06
-0.431,-3.0274e-06
-0.43,-3.02543e-06
-0.429,-3.02446e-06
-0.428,-3.02249e-06
-0.427,-3.02152e-06
-0.426,-3.01955e-06
-0.425,-3.01758e-06
-0.424,-3.01661e-06
-0.423,-3.01464e-06
-0.422,-3.01267e-06
-0.421,-3.0117e-06
-0.42,-3.00973e-06
-0.419,-3.00776e-06
-0.418,-3.00679e-06
-0.417,-3.00483e-06
-0.416,-3.00286e-06
-0.415,-3.00189e-06
-0.414,-2.99992e-06
-0.413,-2.99795e-06
-0.412,-2.99698e-06
-0.411,-2.99501e-06
-0.41,-2.99304e-06
-0.409,-2.99107e-06
-0.408,-2.9901e-06
-0.407,-2.98813e-06
-0.406,-2.98616e-06
-0.405,-2.98519e-06
-0.404,-2.98322e-06
-0.403,-2.98125e-06
-0.402,-2.97928e-06
-0.401,-2.97831e-06
-0.4,-2.97634e-06
-0.399,-2.97437e-06
-0.398,-2.9724e-06
-0.397,-2.97143e-06
-0.396,-2.96946e-06
-0.395,-2.96749e-06
-0.394,-2.96552e-06
-0.393,-2.96455e-06
-0.392,-2.96258e-06
-0.391,-2.96061e-06
-0.39,-2.95864e-06
-0.389,-2.95667e-06
-0.388,-2.9557e-06
-0.387,-2.95373e-06
-0.386,-2.95176e-06
-0.385,-2.94979e-06
-0.384,-2.94782e-06
-0.383,-2.94685e-06
-0.382,-2.94388e-06
-0.381,-2.94291e-06
-0.38,-2.93994e-06
-0.379,-2.93897e-06
-0.378,-2.937e-06
-0.377,-2.93503e-06
-0.376,-2.93306e-06
-0.375,-2.93109e-06
-0.374,-2.92912e-06
